workerID, gender, nativeLanguage, income, age, sentenceID, domain, numberType, utteredPrice, inferredPrice0, inferredPrice1, inferredPrice2, inferredPrice3, inferredPrice4, inferredPrice5, inferredPrice6, inferredPrice7, inferredPrice8, inferredPrice9, inferredPrice10, inferredPrice11, inferredPrice12, inferredPrice13, inferredPrice14, inferredPrice15, probOpinion, order, buyer, 
A2HQ6QYKA4NICD, M, english, 4, 35, 80, watch, sharp, 9997, 23, 23, 23, 23, 25, 26, 29, 29, 29, 29, 29, 28, 25, 14, 7, 2, 0.85, 19, Rick, 
A2HQ6QYKA4NICD, M, english, 4, 35, 63, headphones, sharp, 1998, 28, 27, 29, 29, 31, 32, 33, 34, 35, 15, 10, 9, 8, 3, 3, 1, 0.95, 20, Eric, 
A2HQ6QYKA4NICD, M, english, 4, 35, 27, coffee maker, sharp, 97, 8, 10, 16, 16, 23, 25, 27, 26, 10, 8, 4, 2, 1, 1, 2, 1, 0.45, 21, Gabe, 
A2HQ6QYKA4NICD, M, english, 4, 35, 79, watch, sharp, 1999, 27, 26, 28, 25, 25, 30, 26, 26, 13, 11, 9, 3, 2, 1, 1, 1, 0.725, 22, Tom, 
A2HQ6QYKA4NICD, M, english, 4, 35, 30, coffee maker, sharp, 999, 23, 24, 24, 25, 26, 23, 25, 27, 24, 23, 12, 9, 6, 3, 2, 1, 0.85, 23, Jerry, 
A2HQ6QYKA4NICD, M, english, 4, 35, 51, headphones, round, 100, 24, 23, 24, 23, 28, 28, 29, 28, 14, 10, 7, 6, 3, 2, 2, 1, 0.375, 24, Laurence , 
A2HQ6QYKA4NICD, M, english, 4, 35, 75, watch, sharp, 102, 13, 12, 23, 22, 24, 18, 22, 24, 8, 8, 4, 1, 0, 1, 3, 3, 0.525, 25, Todd, 
A2HQ6QYKA4NICD, M, english, 4, 35, 23, coffee maker, round, 2000, 5, 5, 4, 2, 11, 8, 8, 12, 13, 7, 3, 1, 1, 0, 0, 1, 0.9, 26, Cameron, 
A2HQ6QYKA4NICD, M, english, 4, 35, 40, sweater, round, 10000, 27, 27, 27, 25, 27, 28, 26, 11, 4, 2, 0, 1, 1, 0, 1, 0, 0.975, 27, Andrew, 
A2HQ6QYKA4NICD, M, english, 4, 35, 55, headphones, round, 2000, 27, 26, 27, 27, 29, 31, 30, 32, 32, 5, 2, 1, 0, 0, 0, 0, 0.75, 28, Phillip, 
A2HQ6QYKA4NICD, M, english, 4, 35, 29, coffee maker, sharp, 503, 26, 25, 25, 24, 24, 26, 26, 27, 28, 13, 9, 4, 2, 1, 2, 0, 0.75, 29, Irvin, 
A2HQ6QYKA4NICD, M, english, 4, 35, 54, headphones, round, 1000, 26, 27, 28, 27, 27, 27, 27, 27, 20, 17, 14, 12, 10, 6, 3, 1, 0.75, 30, Oliver, 
A2HQ6QYKA4NICD, M, english, 4, 35, 81, laptop, round, 20, 5, 6, 7, 6, 7, 8, 11, 10, 14, 16, 20, 20, 24, 22, 9, 7, 0.05, 31, Ian, 
A2HQ6QYKA4NICD, M, english, 4, 35, 50, headphones, round, 50, 26, 27, 27, 29, 29, 27, 24, 16, 13, 8, 9, 4, 3, 1, 1, 1, 0.275, 32, Keith, 
