workerID,gender,nativeLanguage,income,age,sentenceID,domain,numberType,utteredPrice,inferredPrice,probOpinion,order,buyer,roundedInferredPrice,inferredNumberType
A50BRZM8LHWCD,F,english,8,45,61,headphones,sharp,499,49.99,0.1,13,Cyrus,50,
A50BRZM8LHWCD,F,english,8,45,23,coffeemaker,round,2000,65,0.95,14,Cameron,70,
A50BRZM8LHWCD,F,english,8,45,21,coffeemaker,round,500,100,0.925,15,Albert,100,
A50BRZM8LHWCD,F,english,8,45,3,electrickettle,round,100,100,0.125,16,Calvin,100,
A50BRZM8LHWCD,F,english,8,45,24,coffeemaker,round,10000,120,0.975,17,Darren,120,
A50BRZM8LHWCD,F,english,8,45,49,headphones,round,20,20,0.05,18,Jordan,20,
A50BRZM8LHWCD,F,english,8,45,40,sweater,round,10000,90,0.975,19,Andrew,90,
A50BRZM8LHWCD,F,english,8,45,11,electrickettle,sharp,97,97,0.2,20,Kevin,100,
A50BRZM8LHWCD,F,english,8,45,17,coffeemaker,round,20,20,0.025,21,Ryan,20,
A50BRZM8LHWCD,F,english,8,45,53,headphones,round,500,50,0.825,22,Norman,50,
A50BRZM8LHWCD,F,english,8,45,35,sweater,round,100,100,0.025,23,Oscar,100,
A50BRZM8LHWCD,F,english,8,45,37,sweater,round,500,200,0.35,24,Ron,200,
A50BRZM8LHWCD,F,english,8,45,29,coffeemaker,sharp,502,50.2,0.975,25,Irvin,50,
A50BRZM8LHWCD,F,english,8,45,75,watch,sharp,99,99,0.2,26,Todd,100,
A50BRZM8LHWCD,F,english,8,45,2,electrickettle,round,50,50,0.025,27,Bob,50,
A50BRZM8LHWCD,F,english,8,45,43,sweater,sharp,103,103,0.45,28,Don,100,
A50BRZM8LHWCD,F,english,8,45,13,electrickettle,sharp,497,49.7,0.95,29,Mark,50,
A50BRZM8LHWCD,F,english,8,45,4,electrickettle,round,200,200,0.85,30,Dave,200,
A50BRZM8LHWCD,F,english,8,45,59,headphones,sharp,99,99,0.275,31,Aaron,100,
A50BRZM8LHWCD,F,english,8,45,5,electrickettle,round,500,50.5,0.825,32,Ed,50,
A1A7O3TW2O0TPM,M,English,6,35,20,coffeemaker,round,200,189.99,0.5,1,Victor,190,
A1A7O3TW2O0TPM,M,English,6,35,91,laptop,sharp,102,101.99,0.1,2,Greg,100,
A1A7O3TW2O0TPM,M,English,6,35,71,watch,round,2000,1950.99,0.75,3,Douglas,1950,
A1A7O3TW2O0TPM,M,English,6,35,86,laptop,round,1000,989.99,0.25,4,Theodore,990,
A1A7O3TW2O0TPM,M,English,6,35,94,laptop,sharp,1001,1000.99,0.25,5,Richard,1000,
A1A7O3TW2O0TPM,M,English,6,35,48,sweater,sharp,10003,100.99,0.975,6,Isaac,100,
A1A7O3TW2O0TPM,M,English,6,35,16,electrickettle,sharp,10001,99.99,0.975,7,Paul,100,
A1A7O3TW2O0TPM,M,English,6,35,85,laptop,round,500,489.99,0.225,8,Dean,490,
A1A7O3TW2O0TPM,M,English,6,35,7,electrickettle,round,2000,1987.99,1,9,George,1990,
A1A7O3TW2O0TPM,M,English,6,35,3,electrickettle,round,100,89.99,0.25,10,Calvin,90,
A1A7O3TW2O0TPM,M,English,6,35,57,headphones,sharp,23,22.99,0.25,11,Seth,20,
A1A7O3TW2O0TPM,M,English,6,35,95,laptop,sharp,2003,2002.89,0.725,12,Carl,2000,
A1A7O3TW2O0TPM,M,English,6,35,49,headphones,round,20,19.99,0.075,13,Jordan,20,
A1A7O3TW2O0TPM,M,English,6,35,9,electrickettle,sharp,18,17.99,0.1,14,Ivan,20,
A1A7O3TW2O0TPM,M,English,6,35,10,electrickettle,sharp,51,50.99,0.3,15,Jake,50,
A1A7O3TW2O0TPM,M,English,6,35,6,electrickettle,round,1000,905,0.9,16,Frank,910,
A1A7O3TW2O0TPM,M,English,6,35,92,laptop,sharp,203,202.99,0.1,17,Scott,200,
A1A7O3TW2O0TPM,M,English,6,35,36,sweater,round,200,175.99,0.85,18,Perry,180,
A1A7O3TW2O0TPM,M,English,6,35,47,sweater,sharp,1999,1999,0.925,19,Henry,2000,
A1A7O3TW2O0TPM,M,English,6,35,24,coffeemaker,round,10000,9997.99,1,20,Darren,10000,
A1A7O3TW2O0TPM,M,English,6,35,77,watch,sharp,498,497.99,0.875,21,Jeff,500,
A1A7O3TW2O0TPM,M,English,6,35,59,headphones,sharp,102,101.99,0.75,22,Aaron,100,
A1A7O3TW2O0TPM,M,English,6,35,1,electrickettle,round,20,19.99,0.35,23,Alex,20,
A1A7O3TW2O0TPM,M,English,6,35,63,headphones,sharp,1999,1998.99,0.95,24,Eric,2000,
A1A7O3TW2O0TPM,M,English,6,35,26,coffeemaker,sharp,49,48.99,0.325,25,Felix,50,
A1A7O3TW2O0TPM,M,English,6,35,21,coffeemaker,round,500,497.99,0.875,26,Albert,500,
A1A7O3TW2O0TPM,M,English,6,35,72,watch,round,10000,9999.99,0.975,27,Justin,10000,
A1A7O3TW2O0TPM,M,English,6,35,88,laptop,round,10000,9999.99,1,28,Will,10000,
A1A7O3TW2O0TPM,M,English,6,35,19,coffeemaker,round,100,89.99,0.75,29,Terry,90,
A1A7O3TW2O0TPM,M,English,6,35,18,coffeemaker,round,50,49.99,0.5,30,Steve,50,
A1A7O3TW2O0TPM,M,English,6,35,67,watch,round,100,94.99,0.5,31,Adam,90,
A1A7O3TW2O0TPM,M,English,6,35,51,headphones,round,100,89.99,0.725,32,Laurence,90,
A26APAELZ028RQ,F,English,4,25,47,sweater,sharp,2002,2002,0.75,1,Henry,2000,
A26APAELZ028RQ,F,English,4,25,77,watch,sharp,501,500,0.75,2,Jeff,500,
A26APAELZ028RQ,F,English,4,25,6,electrickettle,round,1000,1000,0.75,3,Frank,1000,
A26APAELZ028RQ,F,English,4,25,43,sweater,sharp,97,100,0.625,4,Don,100,
A26APAELZ028RQ,F,English,4,25,32,coffeemaker,sharp,9998,10000,0.725,5,Larry,10000,
A26APAELZ028RQ,F,English,4,25,58,headphones,sharp,51,50,0.425,6,Tim,50,
A26APAELZ028RQ,F,English,4,25,50,headphones,round,50,50,0.35,7,Keith,50,
A26APAELZ028RQ,F,English,4,25,9,electrickettle,sharp,19,20,0.35,8,Ivan,20,
A26APAELZ028RQ,F,English,4,25,91,laptop,sharp,98,100,0,9,Greg,100,
A26APAELZ028RQ,F,English,4,25,79,watch,sharp,2001,2000,0.75,10,Tom,2000,
A26APAELZ028RQ,F,English,4,25,17,coffeemaker,round,20,20,0.25,11,Ryan,20,
A26APAELZ028RQ,F,English,4,25,16,electrickettle,sharp,9997,10000,1,12,Paul,10000,
A26APAELZ028RQ,F,English,4,25,62,headphones,sharp,1002,1000,0.7,13,Daniel,1000,
A26APAELZ028RQ,F,English,4,25,25,coffeemaker,sharp,19,20,0,14,Eli,20,
A26APAELZ028RQ,F,English,4,25,39,sweater,round,2000,2000,1,15,Ted,2000,
A26APAELZ028RQ,F,English,4,25,84,laptop,round,200,200,0.225,16,Zach,200,
A26APAELZ028RQ,F,English,4,25,78,watch,sharp,1003,1000,0.75,17,Ray,1000,
A26APAELZ028RQ,F,English,4,25,83,laptop,round,100,100,0,18,Sean,100,
A26APAELZ028RQ,F,English,4,25,63,headphones,sharp,1999,2000,1,19,Eric,2000,
A26APAELZ028RQ,F,English,4,25,18,coffeemaker,round,50,50,0.575,20,Steve,50,
A26APAELZ028RQ,F,English,4,25,71,watch,round,2000,2000,1,21,Douglas,2000,
A26APAELZ028RQ,F,English,4,25,37,sweater,round,500,500,0.75,22,Ron,500,
A26APAELZ028RQ,F,English,4,25,92,laptop,sharp,203,200,0,23,Scott,200,
A26APAELZ028RQ,F,English,4,25,86,laptop,round,1000,1000,0.525,24,Theodore,1000,
A26APAELZ028RQ,F,English,4,25,87,laptop,round,2000,2000,0.775,25,Rodney,2000,
A26APAELZ028RQ,F,English,4,25,12,electrickettle,sharp,197,200,0.7,26,Luke,200,
A26APAELZ028RQ,F,English,4,25,61,headphones,sharp,498,500,0.6,27,Cyrus,500,
A26APAELZ028RQ,F,English,4,25,13,electrickettle,sharp,497,500,0.725,28,Mark,500,
A26APAELZ028RQ,F,English,4,25,75,watch,sharp,99,100,0.375,29,Todd,100,
A26APAELZ028RQ,F,English,4,25,46,sweater,sharp,1001,1000,1,30,Garrett,1000,
A26APAELZ028RQ,F,English,4,25,51,headphones,round,100,100,0.45,31,Laurence,100,
A26APAELZ028RQ,F,English,4,25,73,watch,sharp,22,22,0,32,Billy,20,
