HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2TS11K274J79E3MBXDE4CUXJ1XWFDU,A1XZYUTHQUDHHK,Approved,Thu May 16 16:30:58 PDT 2013,Thu May 16 16:39:23 PDT 2013,"[""Keith"",""Ted"",""Martin"",""Theodore"",""Aaron"",""Felix"",""Ray"",""John"",""Michael"",""Corey"",""Frank"",""Isaac"",""Cameron"",""Ron"",""Roger"",""Jerry"",""Tim"",""Kirk"",""Ryan"",""Sean"",""Bob"",""Dave"",""Russell"",""Steve"",""Barry"",""Henry"",""Kenneth"",""Mark"",""Irvin"",""Billy"",""Oliver"",""Phillip""]","""""","[0.25,1,0,0.5,0.975,0.25,0.75,1,1,0.25,0.975,1,0.75,0.75,0,0.75,0.25,0,0.025,0,0.5,0.75,1,0.25,1,1,1,0.75,0.75,0,0.75,1]","""F""","[47.99,1800,19.99,900,98,50.99,997,999.99,199,48.99,999,100,1990,499.99,400,900,48.99,50,20,99.99,49.99,200,200,49.99,500,2000,1996.99,497.99,501.99,17.99,999.99,1999.99]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""headphones"",""sweater"",""sweater"",""laptop"",""headphones"",""coffee maker"",""watch"",""watch"",""watch"",""sweater"",""electric kettle"",""sweater"",""coffee maker"",""sweater"",""laptop"",""coffee maker"",""headphones"",""laptop"",""coffee maker"",""laptop"",""electric kettle"",""electric kettle"",""headphones"",""coffee maker"",""coffee maker"",""sweater"",""coffee maker"",""electric kettle"",""coffee maker"",""watch"",""headphones"",""headphones""]","""4""","[50,39,33,86,59,26,78,70,68,42,6,48,23,37,90,30,58,82,17,83,2,4,56,18,22,47,31,13,29,73,54,55]","[""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""round"",""round"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""round""]","[""50"",""2000"",""20"",""1000"",""98"",""51"",""997"",""1000"",""200"",""49"",""1000"",""10003"",""2000"",""500"",""48"",""998"",""49"",""50"",""20"",""100"",""50"",""200"",""10000"",""50"",""1000"",""2001"",""1997"",""498"",""502"",""18"",""1000"",""2000""]","""35"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2H1KQW618N46OA5H99WXIETR2CHMO7,ACJJUQ96T22RC,Approved,Thu May 16 16:38:08 PDT 2013,Thu May 16 16:44:47 PDT 2013,"[""Oscar"",""Ivan"",""Gabe"",""Daniel"",""Victor"",""Henry"",""Jake"",""Ray"",""Ed"",""Roger"",""Ryan"",""Theodore"",""Barry"",""Eli"",""Jeff"",""Carl"",""Adam"",""Irvin"",""Terry"",""Richard"",""Russell"",""Jordan"",""Alan"",""Scott"",""Albert"",""Phillip"",""Keith"",""Bart"",""Nelson"",""Frank"",""Kenneth"",""Alex""]","""I think that a lot of the questions were highly subjective, and could vary wildly depending on what brands we're talking about, what stores things came from, and/or the general trend of current prices going on about said item(s). It might be helpful to include at least one of these factors, but overall I enjoyed this HIT. Thank you for allowing me to participate. I appreciate the opportunity.""","[0.75,0.5,0.75,0.75,1,1,0.5,1,1,0.5,0.25,0.5,1,0,0.75,0.75,0.5,0.75,0.75,0.75,1,0.25,0.5,0,1,1,0.5,0.25,0.25,0.75,1,0.25]","""F""","[100,23,103,200,200,100,47,998,500,49,20,1000,400,17,502,2002,100,498,100,997,500,20,201,198,500,500,50,17,50,1000,500,20]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""sweater"",""electric kettle"",""coffee maker"",""headphones"",""coffee maker"",""sweater"",""electric kettle"",""watch"",""electric kettle"",""laptop"",""coffee maker"",""laptop"",""coffee maker"",""coffee maker"",""watch"",""laptop"",""watch"",""coffee maker"",""coffee maker"",""laptop"",""headphones"",""headphones"",""watch"",""laptop"",""coffee maker"",""headphones"",""headphones"",""sweater"",""sweater"",""electric kettle"",""coffee maker"",""electric kettle""]","""4""","[35,9,27,62,20,47,10,78,5,90,17,86,22,25,77,95,67,29,19,94,56,49,76,92,21,55,50,41,34,6,31,1]","[""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""round""]","[""100"",""23"",""103"",""1002"",""200"",""2003"",""47"",""998"",""500"",""49"",""20"",""1000"",""1000"",""17"",""502"",""2002"",""100"",""498"",""100"",""997"",""10000"",""20"",""201"",""198"",""500"",""2000"",""50"",""17"",""50"",""1000"",""2003"",""20""]","""25"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2OWEGDHDM25L2VZSV1XHKZ6S3OJDN0,A2DTTNGUXTEGHQ,Approved,Thu May 16 16:40:27 PDT 2013,Thu May 16 16:45:35 PDT 2013,"[""Garrett"",""Harry"",""Carl"",""Kevin"",""George"",""Calvin"",""Oliver"",""Victor"",""James"",""Paul"",""Greg"",""Jordan"",""Ian"",""Gabe"",""Keith"",""Douglas"",""Don"",""Joseph"",""Terry"",""Daniel"",""Darren"",""Alex"",""Bob"",""Michael"",""Aaron"",""Oscar"",""Brian"",""Corey"",""Zach"",""Mark"",""Dean"",""Barry""]","""""","[0.75,0.75,0.6,0.75,0.8,0.75,0.775,0.5,0.5,1,0,0.3,0.2,0.675,0.725,0.625,0.7,0.5,0.55,0.675,1,0.125,0.4,0.5,0.9,0.925,0.375,0.7,0.25,0.75,0.5,0.925]","""M""","[30,60,2002.99,96.99,99.99,99.99,40,199.99,499.99,99.99,99,19.99,200,97.99,49.99,2000,103,499,100,40,150,20,50,200,98,100,50,53,200,50,500,200]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""sweater"",""electric kettle"",""laptop"",""electric kettle"",""electric kettle"",""electric kettle"",""headphones"",""coffee maker"",""watch"",""electric kettle"",""laptop"",""headphones"",""laptop"",""coffee maker"",""headphones"",""watch"",""sweater"",""laptop"",""coffee maker"",""headphones"",""coffee maker"",""electric kettle"",""electric kettle"",""watch"",""headphones"",""sweater"",""watch"",""sweater"",""laptop"",""electric kettle"",""laptop"",""coffee maker""]","""4""","[46,8,95,11,7,3,54,20,69,16,91,49,81,27,50,71,43,93,19,62,24,1,2,68,59,35,66,42,84,13,85,22]","[""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""round"",""round""]","[""1001"",""10000"",""2003"",""97"",""2000"",""100"",""1000"",""200"",""500"",""9999"",""99"",""20"",""20"",""98"",""50"",""2000"",""103"",""499"",""100"",""1001"",""10000"",""20"",""50"",""200"",""98"",""100"",""50"",""53"",""200"",""502"",""500"",""1000""]","""35"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2WIU6L5OBVCIV4N20F9JL7GYQU9GZW,A3J2JPSLO0501Z,Approved,Thu May 16 16:41:40 PDT 2013,Thu May 16 16:46:40 PDT 2013,"[""Oliver"",""Carl"",""Martin"",""Ted"",""Theodore"",""Will"",""Rick"",""Tim"",""Kirk"",""Jerry"",""Joseph"",""Owen"",""Luke"",""Felix"",""Don"",""Nelson"",""Eli"",""Aaron"",""Howard"",""Cameron"",""Darren"",""Henry"",""Cyrus"",""Albert"",""Bart"",""Charles"",""Ryan"",""John"",""James"",""Zach"",""Frank"",""Ron""]","""Fun HIT!""","[0.75,0.75,0.25,1,0.275,1,0.975,0,0,1,0.275,1,1,0.275,0.75,0.725,0.25,0.25,0.25,1,1,0.975,0.975,1,0.25,0.025,0,1,0.75,0,1,1]","""F""","[150,1000,35,35,1000,1000,150,100,1000,50,1000,10,10,50,35,35,50,100,100,50,50,35,100,50,35,50,50,100,100,1000,10,35]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""headphones"",""laptop"",""sweater"",""sweater"",""laptop"",""laptop"",""watch"",""headphones"",""laptop"",""coffee maker"",""laptop"",""electric kettle"",""electric kettle"",""coffee maker"",""sweater"",""sweater"",""coffee maker"",""headphones"",""watch"",""coffee maker"",""coffee maker"",""sweater"",""headphones"",""coffee maker"",""sweater"",""watch"",""coffee maker"",""watch"",""watch"",""laptop"",""electric kettle"",""sweater""]","""4""","[54,95,33,39,86,88,80,58,82,30,93,15,12,26,43,34,25,59,74,23,24,47,61,21,41,65,17,70,69,84,6,37]","[""round"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""round"",""round"",""round"",""round""]","[""1000"",""2003"",""20"",""2000"",""1000"",""10000"",""9997"",""52"",""50"",""1003"",""502"",""1997"",""203"",""47"",""99"",""50"",""22"",""99"",""53"",""2000"",""10000"",""1997"",""502"",""500"",""19"",""20"",""20"",""1000"",""500"",""200"",""1000"",""500""]","""35"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2626X3YOCCF062VPTUKITII1N0YRQ8,APAVTN0O0E6GU,Approved,Thu May 16 16:37:48 PDT 2013,Thu May 16 16:48:07 PDT 2013,"[""Seth"",""Martin"",""Matt"",""Larry"",""Ned"",""Jack"",""Zach"",""Garrett"",""Carl"",""Sam"",""Ivan"",""John"",""Dave"",""Henry"",""Billy"",""James"",""Gabe"",""Ron"",""Hal"",""Michael"",""Bart"",""Edward"",""Russell"",""Theodore"",""Eric"",""Albert"",""Harry"",""Kirk"",""Terry"",""Jake"",""Eli"",""Owen""]","""""","[0.525,0.5,0.775,1,0.775,0,0.625,0.975,0.975,0.75,0.5,0.725,0.7,0.775,0.2,0.75,0.55,0.775,0.65,0.625,0.475,0.85,1,0.775,0.875,0.775,0.85,0.125,0.375,0.5,0.5,0.875]","""M""","[22,20,200,1000.5,998.25,180,200,1005,2000,100,18,1000,200,2001,20,500,101,500,202,200,20,198,1000,1000,2000,500,1000,50,100,50,22,2001]",1,"""Spanish""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""headphones"",""sweater"",""headphones"",""coffee maker"",""electric kettle"",""laptop"",""laptop"",""sweater"",""laptop"",""sweater"",""electric kettle"",""watch"",""electric kettle"",""sweater"",""watch"",""watch"",""coffee maker"",""sweater"",""coffee maker"",""watch"",""sweater"",""sweater"",""headphones"",""laptop"",""headphones"",""coffee maker"",""electric kettle"",""laptop"",""coffee maker"",""electric kettle"",""coffee maker"",""electric kettle""]","""0""","[57,33,52,32,14,89,84,46,95,38,9,70,4,47,73,69,27,37,28,68,41,44,56,86,63,21,8,82,19,10,25,15]","[""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp""]","[""22"",""20"",""200"",""9999"",""998"",""21"",""200"",""1003"",""1999"",""1000"",""18"",""1000"",""200"",""2001"",""19"",""500"",""101"",""500"",""202"",""200"",""19"",""198"",""10000"",""1000"",""2002"",""500"",""10000"",""50"",""100"",""47"",""22"",""2001""]","""25"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2Y9OVR14IXKOWYZ7DJ3WG6X7N8398P,AVXQ1JWZ85VXT,Approved,Thu May 16 16:46:28 PDT 2013,Thu May 16 16:52:48 PDT 2013,"[""Jeff"",""Rick"",""Brian"",""Mark"",""Ian"",""Henry"",""Laurence "",""Keith"",""Barry"",""Frank"",""Douglas"",""Paul"",""Kenneth"",""Kirk"",""Jordan"",""Kevin"",""Howard"",""Albert"",""Tom"",""Roger"",""Oscar"",""Sam"",""Gabe"",""Ned"",""Carl"",""Ryan"",""Will"",""Leon"",""Sean"",""Steve"",""Tim"",""Matt""]","""I am wondering if the cost in the scenarios included tax or was just the sticker price.""","[0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.75,0.75,0.75,0.975,0.75,0.5,0.25,0.275,0.5,0.75,0.725,0.25,0.75,0.75,0.25,0.75,0.75,0.25,0.9,0.75,0.25,0.3,0.25,0.55]","""F""","[400,9999,49.99,500,20,19.97,99.99,49.99,999.99,999.99,1999.99,10000,1999,50,19.99,97,47,499.99,1998.99,50.99,99.99,999.99,98,997,1998,19.99,9999.99,9998,99.99,49.99,47,199.99]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""watch"",""watch"",""watch"",""electric kettle"",""laptop"",""sweater"",""headphones"",""headphones"",""coffee maker"",""electric kettle"",""watch"",""electric kettle"",""coffee maker"",""laptop"",""headphones"",""electric kettle"",""watch"",""coffee maker"",""watch"",""laptop"",""sweater"",""sweater"",""coffee maker"",""electric kettle"",""laptop"",""coffee maker"",""laptop"",""laptop"",""laptop"",""coffee maker"",""headphones"",""headphones""]","""6""","[77,80,66,13,81,47,51,50,22,6,71,16,31,82,49,11,74,21,79,90,35,38,27,14,95,17,88,96,83,18,58,52]","[""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""round""]","[""501"",""9999"",""50"",""502"",""20"",""1997"",""100"",""50"",""1000"",""1000"",""2000"",""10003"",""1999"",""50"",""20"",""97"",""47"",""500"",""1999"",""51"",""100"",""1000"",""98"",""997"",""1998"",""20"",""10000"",""9998"",""100"",""50"",""47"",""200""]","""35"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,25IVJ8EBDPGFFJLHL1Q9XND079VF0B,A2AK7A1MVMTWGN,Approved,Thu May 16 17:04:08 PDT 2013,Thu May 16 17:07:54 PDT 2013,"[""Calvin"",""Rodney"",""Bob"",""Phillip"",""Mark"",""Billy"",""Felix"",""James"",""Corey"",""Zach"",""Luke"",""Gabe"",""Harry"",""Dean"",""Dave"",""Terry"",""Greg"",""Martin"",""Isaac"",""Ivan"",""John"",""Ryan"",""Kenneth"",""Russell"",""Ron"",""Ted"",""Sam"",""Matt"",""Brian"",""Perry"",""Joseph"",""Ben""]","""""","[0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.225,0.25,0.25,0.25,0.25,0.25,0.225,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25]","""F""","[100,2000,50,2000,502,22,51,500,45,200,201,102,10000,500,200,100,97,20,9999,17,1000,20,1998,10000,500,2000,1000,200,50,200,497,197]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""electric kettle"",""laptop"",""electric kettle"",""headphones"",""electric kettle"",""watch"",""coffee maker"",""watch"",""sweater"",""laptop"",""electric kettle"",""coffee maker"",""electric kettle"",""laptop"",""electric kettle"",""coffee maker"",""laptop"",""sweater"",""sweater"",""electric kettle"",""watch"",""coffee maker"",""coffee maker"",""headphones"",""sweater"",""sweater"",""sweater"",""headphones"",""watch"",""sweater"",""laptop"",""headphones""]","""4""","[3,87,2,55,13,73,26,69,42,84,12,27,8,85,4,19,91,33,48,9,70,17,31,56,37,39,38,52,66,36,93,60]","[""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""round"",""round"",""round"",""round"",""round"",""sharp"",""sharp""]","[""100"",""2000"",""50"",""2000"",""502"",""22"",""51"",""500"",""48"",""200"",""201"",""102"",""10000"",""500"",""200"",""100"",""97"",""20"",""9999"",""17"",""1000"",""20"",""1998"",""10000"",""500"",""2000"",""1000"",""200"",""50"",""200"",""497"",""197""]","""25"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,21U4SMEZZ2MIEZDEQDG9438XLH14LP,A1UPUZY4AZ6795,Approved,Thu May 16 17:20:07 PDT 2013,Thu May 16 17:25:45 PDT 2013,"[""Albert"",""Charles"",""Norman"",""Nelson"",""Frank"",""Adam"",""Dave"",""Felix"",""Irvin"",""Daniel"",""John"",""Jeff"",""Cameron"",""Kenneth"",""Harry"",""Brian"",""Laurence "",""Ray"",""Bart"",""Cyrus"",""Corey"",""Billy"",""Edward"",""Leon"",""Garrett"",""Gabe"",""Eli"",""Justin"",""Richard"",""Joseph"",""Calvin"",""Carl""]","""Not sure what the \""What do you think it costs\"" means -- whether I believed the speaker, or whether I think the item should cost the amount listed. ""","[0.5,0.25,0.75,0.5,0.875,0.5,0.75,0.5,0.75,0.875,0.6,0.5,0.95,0.95,0.95,0.5,0.675,0.675,0.425,0.75,0.45,0.275,0.575,0.85,0.825,0.55,0.425,0.525,0.525,0.45,0.525,0.6]","""F""","[500,20,500,50,100,100,200,51.95,498,998,1000,495,2000,2002,100,50,100,1001,22.95,501,51,18,198,10003,1002,98,19.99,10000,997,499,100,2000.99]",1,"""english""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""coffee maker"",""watch"",""headphones"",""sweater"",""electric kettle"",""watch"",""electric kettle"",""coffee maker"",""coffee maker"",""headphones"",""watch"",""watch"",""coffee maker"",""coffee maker"",""electric kettle"",""watch"",""headphones"",""watch"",""sweater"",""headphones"",""sweater"",""watch"",""sweater"",""laptop"",""sweater"",""coffee maker"",""coffee maker"",""watch"",""laptop"",""laptop"",""electric kettle"",""laptop""]","""0""","[21,65,53,34,6,67,4,26,29,62,70,77,23,31,8,66,51,78,41,61,42,73,44,96,46,27,25,72,94,93,3,95]","[""round"",""round"",""round"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp""]","[""500"",""20"",""500"",""50"",""1000"",""100"",""200"",""52"",""498"",""998"",""1000"",""497"",""2000"",""2002"",""10000"",""50"",""100"",""1001"",""23"",""501"",""51"",""18"",""198"",""10003"",""1002"",""98"",""19"",""10000"",""997"",""499"",""100"",""2001""]","""35"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2Z46SK9RJ85OTVPJDR1AVMOSFQHT5L,A3PFQDRWJF6LTJ,Approved,Thu May 16 17:17:18 PDT 2013,Thu May 16 17:27:19 PDT 2013,"[""Ed"",""Brian"",""Jack"",""Tom"",""Luke"",""Barry"",""Michael"",""Richard"",""Ron"",""Billy"",""Bob"",""Matt"",""Terry"",""Sam"",""Paul"",""Leon"",""Perry"",""Hal"",""Darren"",""Jerry"",""Chris"",""Larry"",""Gabe"",""Rick"",""Cameron"",""Alex"",""Garrett"",""Frank"",""Kenneth"",""Martin"",""Ben"",""Cyrus""]","""""","[0.975,0.5,0,0.775,0.8,1,0.5,0.375,0.925,0.125,0.15,0.375,0.575,0.95,1,0.375,0.6,0.725,0.55,0.125,0.5,0.575,0.55,0.4,0.2,0.125,0.15,0.075,0.125,0.175,0.6,0.875]","""M""","[24.99,50,800,2000,24.99,80,200,1000.99,500,15,50,200,100,1000,100,1001,200,197,100,10.03,100.3,100.01,98,99.99,20,20,9.99,10,20.01,20,202,502]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""electric kettle"",""watch"",""laptop"",""watch"",""electric kettle"",""coffee maker"",""watch"",""laptop"",""sweater"",""watch"",""electric kettle"",""headphones"",""coffee maker"",""sweater"",""electric kettle"",""laptop"",""sweater"",""coffee maker"",""coffee maker"",""coffee maker"",""headphones"",""coffee maker"",""coffee maker"",""watch"",""coffee maker"",""electric kettle"",""sweater"",""electric kettle"",""coffee maker"",""sweater"",""headphones"",""headphones""]","""0""","[5,66,89,79,12,22,68,94,37,73,2,52,19,38,16,96,36,28,24,30,64,32,27,80,23,1,46,6,31,33,60,61]","[""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp""]","[""500"",""50"",""23"",""2001"",""202"",""1000"",""200"",""1001"",""500"",""18"",""50"",""200"",""100"",""1000"",""9997"",""10001"",""200"",""197"",""10000"",""1003"",""10003"",""10001"",""98"",""9999"",""2000"",""20"",""999"",""1000"",""2001"",""20"",""202"",""502""]","""35"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2TS11K274J79E3MBXDE4CUXJ1Y9FD9,A1MXIL88X9MQYA,Approved,Thu May 16 17:24:26 PDT 2013,Thu May 16 17:32:13 PDT 2013,"[""Phillip"",""Cyrus"",""Sean"",""Charles"",""Jake"",""Isaac"",""Cameron"",""Seth"",""Jeff"",""Todd"",""Ben"",""Henry"",""Luke"",""Oliver"",""Eric"",""Dean"",""Carl"",""Fred"",""Ted"",""Garrett"",""Theodore"",""Owen"",""Calvin"",""Darren"",""Corey"",""Leon"",""Bob"",""Kevin"",""John"",""Steve"",""Nelson"",""Terry""]","""""","[1,0.75,0,0.5,0.5,1,0.975,0.25,0.75,0.5,0.5,1,0.75,1,1,0.5,0.775,0.775,1,0.975,0.5,1,0.5,1,0.25,0.975,0.5,0.625,0.9,0,0.275,0.5]","""M""","[200,49.99,100,20,30,99.99,200,19,499,99,199,99.99,19.99,110,100,500,700,50,20,99.99,1000,200,50,200,49,900,50,98,100,50,50,100]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""headphones"",""headphones"",""laptop"",""watch"",""electric kettle"",""sweater"",""coffee maker"",""headphones"",""watch"",""watch"",""headphones"",""sweater"",""electric kettle"",""headphones"",""headphones"",""laptop"",""laptop"",""sweater"",""sweater"",""sweater"",""laptop"",""electric kettle"",""electric kettle"",""coffee maker"",""sweater"",""laptop"",""electric kettle"",""electric kettle"",""watch"",""coffee maker"",""sweater"",""coffee maker""]","""8""","[55,61,83,65,10,48,23,57,77,75,60,47,12,54,63,85,95,45,39,46,86,15,3,24,42,96,2,11,70,18,34,19]","[""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""round""]","[""2000"",""499"",""100"",""20"",""48"",""9999"",""2000"",""19"",""499"",""99"",""199"",""1999"",""199"",""1000"",""1998"",""500"",""2002"",""501"",""2000"",""999"",""1000"",""2001"",""100"",""10000"",""49"",""9999"",""50"",""98"",""1000"",""50"",""50"",""100""]","""45"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,21B85OZIZEHM4NFRKTH5KWP1AIRBZM,AY10XOPY7MV4N,Approved,Thu May 16 17:28:30 PDT 2013,Thu May 16 17:36:05 PDT 2013,"[""Laurence "",""Fred"",""Gabe"",""Isaac"",""Frank"",""Oliver"",""Luke"",""Tim"",""Steve"",""Jerry"",""Matt"",""Perry"",""Howard"",""Jack"",""Alan"",""Sam"",""Corey"",""Harry"",""Kirk"",""Sean"",""Phillip"",""Douglas"",""Eli"",""Barry"",""Ed"",""Daniel"",""Norman"",""Dave"",""Jake"",""Cameron"",""Jeff"",""Ron""]","""No comments.""","[0.225,0.75,0.4,0.975,0.45,0.7,0.55,0.225,0.475,0.625,0.575,0.525,0.125,0,0.45,0.75,0.15,0,0,0.05,0.75,0.875,0.1,0.85,0.775,0.875,0.75,0.675,0.25,1,0.75,0.825]","""M""","[99.99,499.99,100.99,9996.99,999.99,995,195.99,49.99,49.99,997.99,199.99,199.99,51.99,19.99,194.99,999.99,51.99,9999.99,49.99,99.99,1999.99,1999.99,20.99,999.99,499.99,996.99,499.99,199.99,46.99,1999.99,500.99,499.99]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""headphones"",""sweater"",""coffee maker"",""sweater"",""electric kettle"",""headphones"",""electric kettle"",""headphones"",""coffee maker"",""coffee maker"",""headphones"",""sweater"",""watch"",""laptop"",""watch"",""sweater"",""sweater"",""electric kettle"",""laptop"",""laptop"",""headphones"",""watch"",""coffee maker"",""coffee maker"",""electric kettle"",""headphones"",""headphones"",""electric kettle"",""electric kettle"",""coffee maker"",""watch"",""sweater""]","""6""","[51,45,27,48,6,54,12,58,18,30,52,36,74,89,76,38,42,8,82,83,55,71,25,22,5,62,53,4,10,23,77,37]","[""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""round""]","[""100"",""503"",""101"",""9997"",""1000"",""1000"",""201"",""52"",""50"",""998"",""200"",""200"",""52"",""21"",""197"",""1000"",""52"",""10000"",""50"",""100"",""2000"",""2000"",""21"",""1000"",""500"",""997"",""500"",""200"",""47"",""2000"",""501"",""500""]","""45"""
