workerID, gender, nativeLanguage, income, age, sentenceID, domain, numberType, utteredPrice, inferredPrice, probOpinion, order, buyer, 
A2A07J1P6YEW6Z, M, English, 4, , 88, laptop, round, 10000, 1000, 0.85, 8, Will, 
A2A07J1P6YEW6Z, M, English, 4, , 55, headphones, round, 2000, 50, 0.9, 9, Phillip, 
A2A07J1P6YEW6Z, M, English, 4, , 39, sweater, round, 2000, 50, 0.75, 10, Ted, 
A2A07J1P6YEW6Z, M, English, 4, , 15, electric kettle, sharp, 2001, 200, 0.85, 11, Owen, 
A2A07J1P6YEW6Z, M, English, 4, , 71, watch, round, 2000, 200, 0.85, 12, Douglas, 
A2A07J1P6YEW6Z, M, English, 4, , 69, watch, round, 500, 500, 0.55, 13, James, 
A2A07J1P6YEW6Z, M, English, 4, , 50, headphones, round, 50, 50, 0.35, 14, Keith, 
A2A07J1P6YEW6Z, M, English, 4, , 35, sweater, round, 100, 100, 0.35, 15, Oscar, 
A2A07J1P6YEW6Z, M, English, 4, , 23, coffee maker, round, 2000, 100, 0.75, 16, Cameron, 
A2A07J1P6YEW6Z, M, English, 4, , 56, headphones, round, 10000, 100, 0.85, 17, Russell, 
A2A07J1P6YEW6Z, M, English, 4, , 73, watch, sharp, 22, 22, 0.25, 18, Billy, 
A2A07J1P6YEW6Z, M, English, 4, , 60, headphones, sharp, 201, 50, 0.6, 19, Ben, 
A2A07J1P6YEW6Z, M, English, 4, , 59, headphones, sharp, 98, 98, 0.475, 20, Aaron, 
A2A07J1P6YEW6Z, M, English, 4, , 36, sweater, round, 200, 200, 0.6, 21, Perry, 
A2A07J1P6YEW6Z, M, English, 4, , 65, watch, round, 20, 20, 0.125, 22, Charles, 
A2A07J1P6YEW6Z, M, English, 4, , 77, watch, sharp, 503, 503, 0.45, 23, Jeff, 
A2A07J1P6YEW6Z, M, English, 4, , 86, laptop, round, 1000, 1000, 0.475, 24, Theodore, 
A2A07J1P6YEW6Z, M, English, 4, , 14, electric kettle, sharp, 1002, 100, 0.75, 25, Ned, 
A2A07J1P6YEW6Z, M, English, 4, , 81, laptop, round, 20, 200, 0.1, 26, Ian, 
A2A07J1P6YEW6Z, M, English, 4, , 80, watch, sharp, 9998, 99, 0.85, 27, Rick, 
A2A07J1P6YEW6Z, M, English, 4, , 51, headphones, round, 100, 100, 0.425, 28, Laurence , 
A2A07J1P6YEW6Z, M, English, 4, , 49, headphones, round, 20, 20, 0.25, 29, Jordan, 
A2A07J1P6YEW6Z, M, English, 4, , 16, electric kettle, sharp, 10003, 100, 0.9, 30, Paul, 
A2A07J1P6YEW6Z, M, English, 4, , 93, laptop, sharp, 499, 499, 0.35, 31, Joseph, 
A2A07J1P6YEW6Z, M, English, 4, , 75, watch, sharp, 102, 102, 0.25, 32, Todd, 
A50BRZM8LHWCD, F, english, 8, , 58, headphones, sharp, 48, 48, 0.25, 1, Tim, 
A50BRZM8LHWCD, F, english, 8, , 38, sweater, round, 1000, 100, 0.975, 2, Sam, 
A50BRZM8LHWCD, F, english, 8, , 14, electric kettle, sharp, 1002, 75, 0.975, 3, Ned, 
A50BRZM8LHWCD, F, english, 8, , 93, laptop, sharp, 497, 497, 0.2, 4, Joseph, 
A50BRZM8LHWCD, F, english, 8, , 28, coffee maker, sharp, 203, 96, 0.675, 5, Hal, 
A50BRZM8LHWCD, F, english, 8, , 62, headphones, sharp, 1002, 65, 0.975, 6, Daniel, 
A50BRZM8LHWCD, F, english, 8, , 74, watch, sharp, 47, 47, 0.05, 7, Howard, 
A50BRZM8LHWCD, F, english, 8, , 45, sweater, sharp, 498, 125, 0.95, 8, Fred, 
A50BRZM8LHWCD, F, english, 8, , 72, watch, round, 10000, 10000, 0.225, 9, Justin, 
A50BRZM8LHWCD, F, english, 8, , 63, headphones, sharp, 1998, 19.98, 0.925, 10, Eric, 
A50BRZM8LHWCD, F, english, 8, , 41, sweater, sharp, 23, 23, 0, 11, Bart, 
A50BRZM8LHWCD, F, english, 8, , 73, watch, sharp, 17, 17, 0.025, 12, Billy, 
A50BRZM8LHWCD, F, english, 8, , 61, headphones, sharp, 499, 49.99, 0.1, 13, Cyrus, 
A50BRZM8LHWCD, F, english, 8, , 23, coffee maker, round, 2000, 65, 0.95, 14, Cameron, 
A50BRZM8LHWCD, F, english, 8, , 21, coffee maker, round, 500, 100, 0.925, 15, Albert, 
A50BRZM8LHWCD, F, english, 8, , 3, electric kettle, round, 100, 100, 0.125, 16, Calvin, 
A50BRZM8LHWCD, F, english, 8, , 24, coffee maker, round, 10000, 120, 0.975, 17, Darren, 
A50BRZM8LHWCD, F, english, 8, , 49, headphones, round, 20, 20, 0.05, 18, Jordan, 
A50BRZM8LHWCD, F, english, 8, , 40, sweater, round, 10000, 90, 0.975, 19, Andrew, 
A50BRZM8LHWCD, F, english, 8, , 11, electric kettle, sharp, 97, 97, 0.2, 20, Kevin, 
A50BRZM8LHWCD, F, english, 8, , 17, coffee maker, round, 20, 20, 0.025, 21, Ryan, 
A50BRZM8LHWCD, F, english, 8, , 53, headphones, round, 500, 50, 0.825, 22, Norman, 
A50BRZM8LHWCD, F, english, 8, , 35, sweater, round, 100, 100, 0.025, 23, Oscar, 
A50BRZM8LHWCD, F, english, 8, , 37, sweater, round, 500, 200, 0.35, 24, Ron, 
A50BRZM8LHWCD, F, english, 8, , 29, coffee maker, sharp, 502, 50.2, 0.975, 25, Irvin, 
A50BRZM8LHWCD, F, english, 8, , 75, watch, sharp, 99, 99, 0.2, 26, Todd, 
A50BRZM8LHWCD, F, english, 8, , 2, electric kettle, round, 50, 50, 0.025, 27, Bob, 
A50BRZM8LHWCD, F, english, 8, , 43, sweater, sharp, 103, 103, 0.45, 28, Don, 
A50BRZM8LHWCD, F, english, 8, , 13, electric kettle, sharp, 497, 49.7, 0.95, 29, Mark, 
A50BRZM8LHWCD, F, english, 8, , 4, electric kettle, round, 200, 200, 0.85, 30, Dave, 
A50BRZM8LHWCD, F, english, 8, , 59, headphones, sharp, 99, 99, 0.275, 31, Aaron, 
A50BRZM8LHWCD, F, english, 8, , 5, electric kettle, round, 500, 50.5, 0.825, 32, Ed, 
A1A7O3TW2O0TPM, M, English, 6, , 20, coffee maker, round, 200, 189.99, 0.5, 1, Victor, 
A1A7O3TW2O0TPM, M, English, 6, , 91, laptop, sharp, 102, 101.99, 0.1, 2, Greg, 
A1A7O3TW2O0TPM, M, English, 6, , 71, watch, round, 2000, 1950.99, 0.75, 3, Douglas, 
A1A7O3TW2O0TPM, M, English, 6, , 86, laptop, round, 1000, 989.99, 0.25, 4, Theodore, 
A1A7O3TW2O0TPM, M, English, 6, , 94, laptop, sharp, 1001, 1000.99, 0.25, 5, Richard, 
A1A7O3TW2O0TPM, M, English, 6, , 48, sweater, sharp, 10003, 100.99, 0.975, 6, Isaac, 
A1A7O3TW2O0TPM, M, English, 6, , 16, electric kettle, sharp, 10001, 99.99, 0.975, 7, Paul, 
A1A7O3TW2O0TPM, M, English, 6, , 85, laptop, round, 500, 489.99, 0.225, 8, Dean, 
A1A7O3TW2O0TPM, M, English, 6, , 7, electric kettle, round, 2000, 1987.99, 1, 9, George, 
A1A7O3TW2O0TPM, M, English, 6, , 3, electric kettle, round, 100, 89.99, 0.25, 10, Calvin, 
A1A7O3TW2O0TPM, M, English, 6, , 57, headphones, sharp, 23, 22.99, 0.25, 11, Seth, 
A1A7O3TW2O0TPM, M, English, 6, , 95, laptop, sharp, 2003, 2002.89, 0.725, 12, Carl, 
A1A7O3TW2O0TPM, M, English, 6, , 49, headphones, round, 20, 19.99, 0.075, 13, Jordan, 
A1A7O3TW2O0TPM, M, English, 6, , 9, electric kettle, sharp, 18, 17.99, 0.1, 14, Ivan, 
A1A7O3TW2O0TPM, M, English, 6, , 10, electric kettle, sharp, 51, 50.99, 0.3, 15, Jake, 
A1A7O3TW2O0TPM, M, English, 6, , 6, electric kettle, round, 1000, 905, 0.9, 16, Frank, 
A1A7O3TW2O0TPM, M, English, 6, , 92, laptop, sharp, 203, 202.99, 0.1, 17, Scott, 
A1A7O3TW2O0TPM, M, English, 6, , 36, sweater, round, 200, 175.99, 0.85, 18, Perry, 
A1A7O3TW2O0TPM, M, English, 6, , 47, sweater, sharp, 1999, 1999, 0.925, 19, Henry, 
A1A7O3TW2O0TPM, M, English, 6, , 24, coffee maker, round, 10000, 9997.99, 1, 20, Darren, 
A1A7O3TW2O0TPM, M, English, 6, , 77, watch, sharp, 498, 497.99, 0.875, 21, Jeff, 
A1A7O3TW2O0TPM, M, English, 6, , 59, headphones, sharp, 102, 101.99, 0.75, 22, Aaron, 
A1A7O3TW2O0TPM, M, English, 6, , 1, electric kettle, round, 20, 19.99, 0.35, 23, Alex, 
A1A7O3TW2O0TPM, M, English, 6, , 63, headphones, sharp, 1999, 1998.99, 0.95, 24, Eric, 
A1A7O3TW2O0TPM, M, English, 6, , 26, coffee maker, sharp, 49, 48.99, 0.325, 25, Felix, 
A1A7O3TW2O0TPM, M, English, 6, , 21, coffee maker, round, 500, 497.99, 0.875, 26, Albert, 
A1A7O3TW2O0TPM, M, English, 6, , 72, watch, round, 10000, 9999.99, 0.975, 27, Justin, 
A1A7O3TW2O0TPM, M, English, 6, , 88, laptop, round, 10000, 9999.99, 1, 28, Will, 
A1A7O3TW2O0TPM, M, English, 6, , 19, coffee maker, round, 100, 89.99, 0.75, 29, Terry, 
A1A7O3TW2O0TPM, M, English, 6, , 18, coffee maker, round, 50, 49.99, 0.5, 30, Steve, 
A1A7O3TW2O0TPM, M, English, 6, , 67, watch, round, 100, 94.99, 0.5, 31, Adam, 
A1A7O3TW2O0TPM, M, English, 6, , 51, headphones, round, 100, 89.99, 0.725, 32, Laurence , 
A1JAO8SGZQ2EAP, M, English, 4, , 20, coffee maker, round, 200, 200, 0.775, 1, Victor, 
A1JAO8SGZQ2EAP, M, English, 4, , 51, headphones, round, 100, 100, 0.725, 2, Laurence , 
A1JAO8SGZQ2EAP, M, English, 4, , 33, sweater, round, 20, 20, 0.275, 3, Martin, 
A1JAO8SGZQ2EAP, M, English, 4, , 62, headphones, sharp, 997, 999.99, 1, 4, Daniel, 
A1JAO8SGZQ2EAP, M, English, 4, , 80, watch, sharp, 10003, 10000, 1, 5, Rick, 
A1JAO8SGZQ2EAP, M, English, 4, , 13, electric kettle, sharp, 503, 300, 0.75, 6, Mark, 
A1JAO8SGZQ2EAP, M, English, 4, , 50, headphones, round, 50, 49.99, 0.25, 7, Keith, 
A1JAO8SGZQ2EAP, M, English, 4, , 47, sweater, sharp, 1998, 19.98, 0.975, 8, Henry, 
A1JAO8SGZQ2EAP, M, English, 4, , 14, electric kettle, sharp, 1001, 100.01, 0.75, 9, Ned, 
A1JAO8SGZQ2EAP, M, English, 4, , 35, sweater, round, 100, 100, 0.225, 10, Oscar, 
A1JAO8SGZQ2EAP, M, English, 4, , 89, laptop, sharp, 23, 230, 0, 11, Jack, 
A1JAO8SGZQ2EAP, M, English, 4, , 31, coffee maker, sharp, 1998, 19.98, 0.975, 12, Kenneth, 
A1JAO8SGZQ2EAP, M, English, 4, , 63, headphones, sharp, 2001, 20.01, 0.3, 13, Eric, 
A1JAO8SGZQ2EAP, M, English, 4, , 38, sweater, round, 1000, 10, 0, 14, Sam, 
A1JAO8SGZQ2EAP, M, English, 4, , 83, laptop, round, 100, 500, 0.975, 15, Sean, 
A1JAO8SGZQ2EAP, M, English, 4, , 79, watch, sharp, 2002, 20.02, 1, 16, Tom, 
A1JAO8SGZQ2EAP, M, English, 4, , 27, coffee maker, sharp, 97, 97, 0.5, 17, Gabe, 
A1JAO8SGZQ2EAP, M, English, 4, , 49, headphones, round, 20, 20, 0.225, 18, Jordan, 
A1JAO8SGZQ2EAP, M, English, 4, , 46, sweater, sharp, 1002, 10, 1, 19, Garrett, 
A1JAO8SGZQ2EAP, M, English, 4, , 55, headphones, round, 2000, 20, 0.75, 20, Phillip, 
A1JAO8SGZQ2EAP, M, English, 4, , 91, laptop, sharp, 101, 500, 0.25, 21, Greg, 
A1JAO8SGZQ2EAP, M, English, 4, , 23, coffee maker, round, 2000, 20, 0.75, 22, Cameron, 
A1JAO8SGZQ2EAP, M, English, 4, , 1, electric kettle, round, 20, 20, 0.25, 23, Alex, 
A1JAO8SGZQ2EAP, M, English, 4, , 39, sweater, round, 2000, 10, 0.775, 24, Ted, 
A1JAO8SGZQ2EAP, M, English, 4, , 41, sweater, sharp, 22, 22, 0.025, 25, Bart, 
A1JAO8SGZQ2EAP, M, English, 4, , 10, electric kettle, sharp, 49, 49, 0.125, 26, Jake, 
A1JAO8SGZQ2EAP, M, English, 4, , 2, electric kettle, round, 50, 49.99, 0.35, 27, Bob, 
A1JAO8SGZQ2EAP, M, English, 4, , 92, laptop, sharp, 199, 199, 0.225, 28, Scott, 
A1JAO8SGZQ2EAP, M, English, 4, , 12, electric kettle, sharp, 199, 19.99, 0.725, 29, Luke, 
A1JAO8SGZQ2EAP, M, English, 4, , 6, electric kettle, round, 1000, 100, 0.975, 30, Frank, 
A1JAO8SGZQ2EAP, M, English, 4, , 22, coffee maker, round, 1000, 100, 0.875, 31, Barry, 
A1JAO8SGZQ2EAP, M, English, 4, , 40, sweater, round, 10000, 1.19, 1, 32, Andrew, 
A2UKSC5MC8N6VU, M, english, 0, , 57, headphones, sharp, 23, 23, 0.25, 1, Seth, 
A2UKSC5MC8N6VU, M, english, 0, , 86, laptop, round, 1000, 1000, 0.75, 2, Theodore, 
A2UKSC5MC8N6VU, M, english, 0, , 61, headphones, sharp, 497, 497, 0.975, 3, Cyrus, 
A2UKSC5MC8N6VU, M, english, 0, , 82, laptop, round, 50, 50, 0, 4, Kirk, 
A2UKSC5MC8N6VU, M, english, 0, , 63, headphones, sharp, 2002, 2002, 0.975, 5, Eric, 
A2UKSC5MC8N6VU, M, english, 0, , 24, coffee maker, round, 10000, 25, 1, 6, Darren, 
A2UKSC5MC8N6VU, M, english, 0, , 25, coffee maker, sharp, 23, 23, 0.5, 7, Eli, 
A2UKSC5MC8N6VU, M, english, 0, , 51, headphones, round, 100, 30, 0.75, 8, Laurence , 
A2UKSC5MC8N6VU, M, english, 0, , 35, sweater, round, 100, 30, 0.75, 9, Oscar, 
A2UKSC5MC8N6VU, M, english, 0, , 67, watch, round, 100, 100, 0.5, 10, Adam, 
A2UKSC5MC8N6VU, M, english, 0, , 50, headphones, round, 50, 10, 0, 11, Keith, 
A2UKSC5MC8N6VU, M, english, 0, , 93, laptop, sharp, 499, 499, 0.5, 12, Joseph, 
A2UKSC5MC8N6VU, M, english, 0, , 85, laptop, round, 500, 500, 0.5, 13, Dean, 
A2UKSC5MC8N6VU, M, english, 0, , 69, watch, round, 500, 100, 0.75, 14, James, 
A2UKSC5MC8N6VU, M, english, 0, , 44, sweater, sharp, 203, 30, 0.75, 15, Edward, 
A2UKSC5MC8N6VU, M, english, 0, , 60, headphones, sharp, 203, 25, 0.75, 16, Ben, 
A2UKSC5MC8N6VU, M, english, 0, , 71, watch, round, 2000, 50, 1, 17, Douglas, 
A2UKSC5MC8N6VU, M, english, 0, , 7, electric kettle, round, 2000, 20, 1, 18, George, 
A2UKSC5MC8N6VU, M, english, 0, , 90, laptop, sharp, 52, 400, 0.025, 19, Roger, 
A2UKSC5MC8N6VU, M, english, 0, , 23, coffee maker, round, 2000, 30, 0.975, 20, Cameron, 
A2UKSC5MC8N6VU, M, english, 0, , 32, coffee maker, sharp, 9999, 30, 0.975, 21, Larry, 
A2UKSC5MC8N6VU, M, english, 0, , 38, sweater, round, 1000, 30, 0.975, 22, Sam, 
A2UKSC5MC8N6VU, M, english, 0, , 94, laptop, sharp, 998, 898, 0.5, 23, Richard, 
A2UKSC5MC8N6VU, M, english, 0, , 56, headphones, round, 10000, 30, 1, 24, Russell, 
A2UKSC5MC8N6VU, M, english, 0, , 48, sweater, sharp, 10003, 40, 0.975, 25, Isaac, 
A2UKSC5MC8N6VU, M, english, 0, , 74, watch, sharp, 47, 47, 0.5, 26, Howard, 
A2UKSC5MC8N6VU, M, english, 0, , 9, electric kettle, sharp, 23, 23, 0.5, 27, Ivan, 
A2UKSC5MC8N6VU, M, english, 0, , 52, headphones, round, 200, 40, 0.75, 28, Matt, 
A2UKSC5MC8N6VU, M, english, 0, , 87, laptop, round, 2000, 500, 0.75, 29, Rodney, 
A2UKSC5MC8N6VU, M, english, 0, , 12, electric kettle, sharp, 197, 25, 0.975, 30, Luke, 
A2UKSC5MC8N6VU, M, english, 0, , 34, sweater, round, 50, 50, 0.5, 31, Nelson, 
A2UKSC5MC8N6VU, M, english, 0, , 77, watch, sharp, 501, 501, 0.5, 32, Jeff, 
A3GU5PDITNGZTO, F, English, 0, , 86, laptop, round, 1000, 1070, 0.75, 1, Theodore, 
A3GU5PDITNGZTO, F, English, 0, , 4, electric kettle, round, 200, 30, 0.875, 2, Dave, 
A3GU5PDITNGZTO, F, English, 0, , 88, laptop, round, 10000, 3000, 0.3, 3, Will, 
A3GU5PDITNGZTO, F, English, 0, , 66, watch, round, 50, 50, 0.125, 4, Brian, 
A3GU5PDITNGZTO, F, English, 0, , 36, sweater, round, 200, 199.99, 0.475, 5, Perry, 
A3GU5PDITNGZTO, F, English, 0, , 1, electric kettle, round, 20, 19.99, 0.225, 6, Alex, 
A3GU5PDITNGZTO, F, English, 0, , 33, sweater, round, 20, 19.99, 0.3, 7, Martin, 
A3GU5PDITNGZTO, F, English, 0, , 29, coffee maker, sharp, 501, 500.99, 0.7, 8, Irvin, 
A3GU5PDITNGZTO, F, English, 0, , 93, laptop, sharp, 497, 496.99, 0.475, 9, Joseph, 
A3GU5PDITNGZTO, F, English, 0, , 78, watch, sharp, 997, 996.99, 0.575, 10, Ray, 
A3GU5PDITNGZTO, F, English, 0, , 31, coffee maker, sharp, 1997, 1996.99, 0.775, 11, Kenneth, 
A3GU5PDITNGZTO, F, English, 0, , 18, coffee maker, round, 50, 49.99, 0.325, 12, Steve, 
A3GU5PDITNGZTO, F, English, 0, , 92, laptop, sharp, 197, 196.99, 0.35, 13, Scott, 
A3GU5PDITNGZTO, F, English, 0, , 8, electric kettle, round, 10000, 34.99, 0.275, 14, Harry, 
A3GU5PDITNGZTO, F, English, 0, , 5, electric kettle, round, 500, 49.99, 0.375, 15, Ed, 
A3GU5PDITNGZTO, F, English, 0, , 59, headphones, sharp, 103, 102.99, 0.45, 16, Aaron, 
A3GU5PDITNGZTO, F, English, 0, , 63, headphones, sharp, 1998, 1997.99, 0.575, 17, Eric, 
A3GU5PDITNGZTO, F, English, 0, , 25, coffee maker, sharp, 18, 17.99, 0.2, 18, Eli, 
A3GU5PDITNGZTO, F, English, 0, , 19, coffee maker, round, 100, 99.99, 0.4, 19, Terry, 
A3GU5PDITNGZTO, F, English, 0, , 13, electric kettle, sharp, 497, 34.99, 0.425, 20, Mark, 
A3GU5PDITNGZTO, F, English, 0, , 14, electric kettle, sharp, 999, 998.99, 0.55, 21, Ned, 
A3GU5PDITNGZTO, F, English, 0, , 52, headphones, round, 200, 199.99, 0.275, 22, Matt, 
A3GU5PDITNGZTO, F, English, 0, , 28, coffee maker, sharp, 199, 199.99, 0.425, 23, Hal, 
A3GU5PDITNGZTO, F, English, 0, , 10, electric kettle, sharp, 49, 49.99, 0.425, 24, Jake, 
A3GU5PDITNGZTO, F, English, 0, , 22, coffee maker, round, 1000, 999.99, 0.55, 25, Barry, 
A3GU5PDITNGZTO, F, English, 0, , 69, watch, round, 500, 499.99, 0.675, 26, James, 
A3GU5PDITNGZTO, F, English, 0, , 15, electric kettle, sharp, 2002, 2001.99, 0.625, 27, Owen, 
A3GU5PDITNGZTO, F, English, 0, , 26, coffee maker, sharp, 52, 51.99, 0.55, 28, Felix, 
A3GU5PDITNGZTO, F, English, 0, , 38, sweater, round, 1000, 999.99, 0.75, 29, Sam, 
A3GU5PDITNGZTO, F, English, 0, , 27, coffee maker, sharp, 97, 97.99, 0.475, 30, Gabe, 
A3GU5PDITNGZTO, F, English, 0, , 6, electric kettle, round, 1000, 999.99, 0.4, 31, Frank, 
A3GU5PDITNGZTO, F, English, 0, , 58, headphones, sharp, 51, 50.99, 0.575, 32, Tim, 
A2IK9PSLWT48I1, F, English, 4, , 92, laptop, sharp, 201, 400, 0.225, 1, Scott, 
A2IK9PSLWT48I1, F, English, 4, , 6, electric kettle, round, 1000, 60, 1, 2, Frank, 
A2IK9PSLWT48I1, F, English, 4, , 42, sweater, sharp, 48, 50, 0.3, 3, Corey, 
A2IK9PSLWT48I1, F, English, 4, , 29, coffee maker, sharp, 501, 50, 1, 4, Irvin, 
A2IK9PSLWT48I1, F, English, 4, , 7, electric kettle, round, 2000, 60, 1, 5, George, 
A2IK9PSLWT48I1, F, English, 4, , 39, sweater, round, 2000, 50, 1, 6, Ted, 
A2IK9PSLWT48I1, F, English, 4, , 96, laptop, sharp, 9999, 400, 1, 7, Leon, 
A2IK9PSLWT48I1, F, English, 4, , 73, watch, sharp, 17, 68, 0.275, 8, Billy, 
A2IK9PSLWT48I1, F, English, 4, , 15, electric kettle, sharp, 1999, 60, 1, 9, Owen, 
A2IK9PSLWT48I1, F, English, 4, , 26, coffee maker, sharp, 51, 50, 0.25, 10, Felix, 
A2IK9PSLWT48I1, F, English, 4, , 17, coffee maker, round, 20, 50, 0, 11, Ryan, 
A2IK9PSLWT48I1, F, English, 4, , 59, headphones, sharp, 102, 25, 0.75, 12, Aaron, 
A2IK9PSLWT48I1, F, English, 4, , 63, headphones, sharp, 2002, 25, 0.975, 13, Eric, 
A2IK9PSLWT48I1, F, English, 4, , 3, electric kettle, round, 100, 60, 0.725, 14, Calvin, 
A2IK9PSLWT48I1, F, English, 4, , 85, laptop, round, 500, 500, 0.25, 15, Dean, 
A2IK9PSLWT48I1, F, English, 4, , 74, watch, sharp, 47, 50, 0.175, 16, Howard, 
A2IK9PSLWT48I1, F, English, 4, , 46, sweater, sharp, 999, 50, 1, 17, Garrett, 
A2IK9PSLWT48I1, F, English, 4, , 78, watch, sharp, 999, 68, 1, 18, Ray, 
A2IK9PSLWT48I1, F, English, 4, , 1, electric kettle, round, 20, 30, 0.25, 19, Alex, 
A2IK9PSLWT48I1, F, English, 4, , 40, sweater, round, 10000, 38, 1, 20, Andrew, 
A2IK9PSLWT48I1, F, English, 4, , 67, watch, round, 100, 68, 0.725, 21, Adam, 
A2IK9PSLWT48I1, F, English, 4, , 90, laptop, sharp, 49, 500, 0, 22, Roger, 
A2IK9PSLWT48I1, F, English, 4, , 79, watch, sharp, 1997, 68, 1, 23, Tom, 
A2IK9PSLWT48I1, F, English, 4, , 41, sweater, sharp, 22, 50, 0.225, 24, Bart, 
A2IK9PSLWT48I1, F, English, 4, , 34, sweater, round, 50, 50, 0.25, 25, Nelson, 
A2IK9PSLWT48I1, F, English, 4, , 80, watch, sharp, 10002, 68, 1, 26, Rick, 
A2IK9PSLWT48I1, F, English, 4, , 55, headphones, round, 2000, 25, 1, 27, Phillip, 
A2IK9PSLWT48I1, F, English, 4, , 11, electric kettle, sharp, 103, 40, 0.725, 28, Kevin, 
A2IK9PSLWT48I1, F, English, 4, , 10, electric kettle, sharp, 49, 49, 0.2, 29, Jake, 
A2IK9PSLWT48I1, F, English, 4, , 81, laptop, round, 20, 500, 0, 30, Ian, 
A2IK9PSLWT48I1, F, English, 4, , 23, coffee maker, round, 2000, 40, 1, 31, Cameron, 
A2IK9PSLWT48I1, F, English, 4, , 4, electric kettle, round, 200, 40, 1, 32, Dave, 
A3PDOZ6I8PE9ZK, F, English, 10, , 76, watch, sharp, 198, 200, 0.15, 1, Alan, 
A3PDOZ6I8PE9ZK, F, English, 10, , 53, headphones, round, 500, 499.99, 0.775, 2, Norman, 
A3PDOZ6I8PE9ZK, F, English, 10, , 86, laptop, round, 1000, 899, 0.6, 3, Theodore, 
A3PDOZ6I8PE9ZK, F, English, 10, , 36, sweater, round, 200, 189.99, 0.6, 4, Perry, 
A3PDOZ6I8PE9ZK, F, English, 10, , 10, electric kettle, sharp, 47, 45.5, 0.5, 5, Jake, 
A3PDOZ6I8PE9ZK, F, English, 10, , 1, electric kettle, round, 20, 19.95, 0.2, 6, Alex, 
A3PDOZ6I8PE9ZK, F, English, 10, , 52, headphones, round, 200, 199.95, 0.5, 7, Matt, 
A3PDOZ6I8PE9ZK, F, English, 10, , 95, laptop, sharp, 2002, 2001.75, 0.75, 8, Carl, 
A3PDOZ6I8PE9ZK, F, English, 10, , 19, coffee maker, round, 100, 95.99, 0.75, 9, Terry, 
A3PDOZ6I8PE9ZK, F, English, 10, , 34, sweater, round, 50, 45, 0.275, 10, Nelson, 
A3PDOZ6I8PE9ZK, F, English, 10, , 68, watch, round, 200, 199.99, 0.775, 11, Michael, 
A3PDOZ6I8PE9ZK, F, English, 10, , 48, sweater, sharp, 9998, 100, 1, 12, Isaac, 
A3PDOZ6I8PE9ZK, F, English, 10, , 69, watch, round, 500, 450, 0.25, 13, James, 
A3PDOZ6I8PE9ZK, F, English, 10, , 62, headphones, sharp, 999, 100, 0.975, 14, Daniel, 
A3PDOZ6I8PE9ZK, F, English, 10, , 44, sweater, sharp, 199, 200, 0.5, 15, Edward, 
A3PDOZ6I8PE9ZK, F, English, 10, , 58, headphones, sharp, 52, 52.5, 0.25, 16, Tim, 
A3PDOZ6I8PE9ZK, F, English, 10, , 77, watch, sharp, 498, 497.5, 0.5, 17, Jeff, 
A3PDOZ6I8PE9ZK, F, English, 10, , 82, laptop, round, 50, 400, 0.25, 18, Kirk, 
A3PDOZ6I8PE9ZK, F, English, 10, , 3, electric kettle, round, 100, 99, 0.75, 19, Calvin, 
A3PDOZ6I8PE9ZK, F, English, 10, , 55, headphones, round, 2000, 50, 0.925, 20, Phillip, 
A3PDOZ6I8PE9ZK, F, English, 10, , 50, headphones, round, 50, 49.5, 0.15, 21, Keith, 
A3PDOZ6I8PE9ZK, F, English, 10, , 2, electric kettle, round, 50, 49.5, 0.525, 22, Bob, 
A3PDOZ6I8PE9ZK, F, English, 10, , 7, electric kettle, round, 2000, 50, 1, 23, George, 
A3PDOZ6I8PE9ZK, F, English, 10, , 15, electric kettle, sharp, 2003, 50, 0.95, 24, Owen, 
A3PDOZ6I8PE9ZK, F, English, 10, , 17, coffee maker, round, 20, 19.95, 0.15, 25, Ryan, 
A3PDOZ6I8PE9ZK, F, English, 10, , 23, coffee maker, round, 2000, 100, 1, 26, Cameron, 
A3PDOZ6I8PE9ZK, F, English, 10, , 49, headphones, round, 20, 19.95, 0.025, 27, Jordan, 
A3PDOZ6I8PE9ZK, F, English, 10, , 91, laptop, sharp, 99, 450, 0.225, 28, Greg, 
A3PDOZ6I8PE9ZK, F, English, 10, , 64, headphones, sharp, 9999, 50, 0.975, 29, Chris, 
A3PDOZ6I8PE9ZK, F, English, 10, , 4, electric kettle, round, 200, 20, 0.25, 30, Dave, 
A3PDOZ6I8PE9ZK, F, English, 10, , 14, electric kettle, sharp, 1003, 20, 0.975, 31, Ned, 
A3PDOZ6I8PE9ZK, F, English, 10, , 65, watch, round, 20, 19.95, 0.1, 32, Charles, 
ACSHZEERDQRZ0, F, English, 4, , 28, coffee maker, sharp, 203, 203, 0.75, 1, Hal, 
ACSHZEERDQRZ0, F, English, 4, , 37, sweater, round, 500, 500, 0.975, 2, Ron, 
ACSHZEERDQRZ0, F, English, 4, , 12, electric kettle, sharp, 202, 202, 0.975, 3, Luke, 
ACSHZEERDQRZ0, F, English, 4, , 93, laptop, sharp, 503, 503, 0.25, 4, Joseph, 
ACSHZEERDQRZ0, F, English, 4, , 26, coffee maker, sharp, 48, 48, 0.5, 5, Felix, 
ACSHZEERDQRZ0, F, English, 4, , 10, electric kettle, sharp, 47, 47, 0.25, 6, Jake, 
