workerid	Answer.buyers	Answer.gender	Answer.domains	Answer.utteredPricesRounded	Answer.utteredTypes	Answer.actualPricesRounded	Answer.actualTypes	Answer.affects	Answer.nativeLanguage	Answer.orders	Answer.income	Answer.age	Answer.sentenceIDs	Answer.utteredPrices	Answer.actualPrices
A2JTDTGLA7IZ0L	David,Kenneth,Charles,Harry,Fred,Quinn,Daniel,George,Nathan,Owen,Steve,Ivan,Eric,Victor,Albert,Tom,Winston,Jake,Frank,Alex,Barry,Zach,Calvin,Luke,Ethan,Patrick,Robert,Gary,Bob,Matt	M	watch,electric kettle,laptop,watch,electric kettle,laptop,laptop,electric kettle,laptop,laptop,laptop,watch,laptop,electric kettle,watch,watch,watch,laptop,laptop,laptop,electric kettle,laptop,watch,laptop,laptop,electric kettle,watch,watch,laptop,watch	10000,5000,500,1000,5000,1000,10000,5000,10000,5000,5000,50,50,10000,500,10000,1000,1000,5000,10000,10000,50,10000,5000,5000,10000,500,10000,5000,10000	sharp,sharp,sharp,sharp,sharp,round,sharp,round,sharp,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,round,round,sharp,round,sharp,sharp,round,sharp,round,sharp,round	1000,5000,500,1000,50,500,10000,5000,50,50,1000,50,50,5000,500,500,500,50,5000,1000,50,50,500,500,50,5000,50,5000,500,1000	sharp,round,sharp,round,round,sharp,round,sharp,sharp,sharp,sharp,sharp,round,round,sharp,round,round,round,round,sharp,round,round,round,round,round,sharp,round,round,sharp,round	0.75,0.7,0.675,0.45,0.25,0.7,0.65,0.65,0.9,0.725,0.375,0.6,0.725,0.3,0.5,0.325,0.325,0.8,0.425,0.725,0.775,0.6,0.85,0.7,0.725,0.8,0.775,0.65,0.8,0.775	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	35	118,46,156,99,43,131,175,20,176,167,169,62,121,54,96,112,68,157,166,148,21,151,82,164,163,29,93,84,168,83	10003,4997,502,1003,4998,1000,10002,5000,9997,4997,5001,50,50,10001,498,9998,1000,1002,4998,10000,10000,51,10000,5003,5003,10000,503,10000,5002,10000	997,5000,502,1000,50,501,10000,4998,49,52,999,51,50,5000,498,500,500,50,5000,999,50,50,500,500,50,4997,50,5000,497,1000
A3L5WSQWBY2VE9	Bob,Fred,Daniel,Kenneth,Robert,Calvin,Tom,Jake,Winston,Owen,Zach,Ivan,Barry,Patrick,Frank,Alex,Harry,Victor,George,Charles,Nathan,David,Eric,Quinn,Ethan,Luke,Gary,Albert,Matt,Steve	M	electric kettle,watch,watch,electric kettle,watch,laptop,watch,electric kettle,laptop,electric kettle,laptop,electric kettle,electric kettle,laptop,electric kettle,watch,laptop,electric kettle,watch,laptop,laptop,watch,laptop,electric kettle,electric kettle,watch,laptop,electric kettle,electric kettle,laptop	10000,500,10000,1000,1000,50,5000,50,10000,10000,5000,50,1000,5000,1000,50,5000,5000,5000,10000,10000,10000,500,10000,1000,1000,500,5000,5000,10000	round,sharp,sharp,round,sharp,sharp,round,sharp,round,round,sharp,round,sharp,round,round,sharp,round,round,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,round,round,round	500,50,500,50,50,50,50,50,1000,5000,500,50,50,1000,500,50,500,5000,50,5000,5000,5000,500,5000,500,50,50,1000,500,1000	round,sharp,sharp,round,sharp,sharp,sharp,round,round,sharp,round,round,sharp,round,sharp,round,sharp,round,round,round,round,round,round,round,sharp,round,round,sharp,round,sharp	0,0.625,0.225,0.325,0.375,0.825,0.1,1,0.15,0.8,0.575,1,0.325,0.425,0.675,1,0.225,0.8,0.1,0.6,0.25,0.55,1,0.425,0.625,0.225,0.3,0.25,0.2,0.35	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	22,95,117,7,100,152,77,31,143,29,164,1,40,135,11,91,138,16,103,144,174,84,124,54,41,97,153,19,14,148	10000,502,9999,1000,998,48,5000,49,10000,10000,4997,50,1003,5000,1000,49,5000,5000,5003,10000,10001,10000,500,10001,998,1002,497,5000,5000,10000	500,47,498,50,47,48,49,50,1000,5003,500,50,48,1000,503,50,501,5000,50,5000,5000,5000,500,5000,503,50,50,1002,500,997
A3JRSRILBBMJ4W	Victor,Steve,Quinn,Luke,Ivan,Jake,Kenneth,David,George,Albert,Patrick,Matt,Nathan,Robert,Gary,Tom,Barry,Fred,Frank,Owen,Bob,Daniel,Eric,Charles,Winston,Harry,Ethan,Alex,Zach,Calvin	F	electric kettle,watch,watch,watch,laptop,watch,watch,electric kettle,watch,laptop,electric kettle,laptop,laptop,electric kettle,laptop,electric kettle,watch,electric kettle,watch,laptop,laptop,electric kettle,electric kettle,watch,watch,watch,electric kettle,electric kettle,electric kettle,watch	10000,500,1000,5000,5000,10000,5000,5000,50,10000,500,50,1000,10000,5000,10000,5000,10000,50,500,500,10000,10000,10000,1000,10000,1000,5000,500,10000	round,sharp,round,sharp,round,sharp,round,sharp,sharp,round,round,round,round,round,sharp,round,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,round,sharp,round,sharp,sharp,round	10000,500,500,50,50,50,500,500,50,50,500,50,1000,500,500,500,50,5000,50,50,500,50,500,500,500,1000,1000,5000,500,500	round,round,round,sharp,round,round,sharp,sharp,round,sharp,round,sharp,sharp,sharp,round,round,round,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,round,sharp	1,0.75,0.75,1,0.75,1,1,0.975,0.275,1,0.5,0.25,0.75,1,1,1,1,1,0.275,0.975,0.5,0.975,1,1,1,1,0.675,0.5,0.5,0.975	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	25	25,94,68,107,133,111,78,48,91,146,4,122,132,27,164,22,103,59,62,153,156,51,52,117,71,118,12,50,34,87	10000,502,1000,4999,5000,9999,5000,4997,48,10000,500,50,1000,10000,4997,10000,4998,10002,50,499,501,10003,9997,9999,1000,10002,1000,5002,501,10000	10000,500,500,51,50,50,501,499,50,53,500,51,999,497,500,500,50,5002,52,50,501,50,500,503,497,999,998,5002,500,499
A36T3XYC4WBLNK	Robert,Harry,Tom,George,Frank,Winston,Ethan,Victor,Gary,Zach,Daniel,Matt,Kenneth,David,Bob,Quinn,Alex,Albert,Jake,Barry,Luke,Ivan,Nathan,Steve,Patrick,Calvin,Fred,Owen,Eric,Charles	M	watch,watch,laptop,electric kettle,laptop,electric kettle,watch,laptop,electric kettle,watch,electric kettle,electric kettle,watch,laptop,electric kettle,watch,watch,laptop,watch,electric kettle,laptop,watch,laptop,watch,laptop,watch,laptop,electric kettle,laptop,watch	1000,10000,1000,1000,5000,10000,1000,500,10000,10000,1000,1000,1000,10000,5000,5000,10000,10000,10000,5000,5000,10000,10000,1000,1000,10000,5000,5000,10000,5000	round,sharp,sharp,round,sharp,round,round,sharp,sharp,round,sharp,sharp,round,round,sharp,sharp,sharp,round,round,round,sharp,sharp,round,sharp,round,sharp,sharp,round,sharp,round	1000,10000,50,1000,1000,10000,1000,50,500,10000,50,500,500,5000,500,5000,500,5000,1000,1000,1000,1000,1000,50,50,5000,50,5000,500,500	sharp,sharp,round,sharp,round,sharp,round,sharp,round,round,round,sharp,sharp,round,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,round,sharp,round,sharp	0.625,1,0.05,0.55,0.225,0.5,0.55,0.075,0,0.575,0,0.25,0.6,0.575,0.075,0.75,0,0.6,0.275,0.2,0.225,0.125,0.1,0,0,0.6,0,0.625,0,0.1	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	72,120,157,12,165,30,69,155,52,85,37,41,71,144,44,110,117,149,88,19,169,118,148,100,127,119,163,20,172,78	1000,9997,997,1000,4997,10000,1000,501,10001,10000,1003,999,1000,10000,5003,5003,9998,10000,10000,5000,4998,10001,10000,1003,1000,10003,5003,5000,9998,5000	999,9997,50,997,1000,10002,1000,51,500,10000,50,499,499,5000,500,5003,499,5002,999,1001,999,1001,1003,51,50,4997,50,4998,500,498
A1QTQISKEHWSKZ	Victor,Daniel,Ethan,Tom,Luke,Fred,Eric,Calvin,Barry,David,Gary,Alex,Owen,Winston,Harry,Zach,George,Kenneth,Patrick,Frank,Albert,Robert,Charles,Steve,Nathan,Bob,Matt,Jake,Ivan,Quinn	M	watch,laptop,electric kettle,laptop,laptop,watch,electric kettle,laptop,laptop,watch,watch,laptop,laptop,watch,electric kettle,electric kettle,laptop,electric kettle,electric kettle,electric kettle,laptop,watch,electric kettle,electric kettle,electric kettle,electric kettle,watch,laptop,laptop,electric kettle	1000,1000,1000,5000,10000,500,10000,10000,10000,5000,5000,50,5000,10000,10000,5000,500,500,5000,500,10000,10000,10000,1000,1000,10000,10000,10000,5000,5000	sharp,round,round,round,round,round,sharp,round,round,round,sharp,sharp,round,sharp,sharp,round,sharp,sharp,round,round,sharp,sharp,sharp,round,round,round,round,round,round,sharp	500,1000,50,5000,50,500,1000,500,10000,50,1000,50,500,1000,10000,500,500,500,5000,500,5000,10000,50,50,1000,5000,50,50,50,5000	sharp,round,round,round,round,sharp,round,sharp,sharp,round,round,sharp,sharp,round,round,sharp,round,sharp,round,sharp,sharp,round,sharp,sharp,round,round,sharp,sharp,round,round	0.775,0.4,0.725,0.6,0.275,0.575,0.7,0.425,0.75,0.275,0.65,0.175,0.125,0.9,0.725,0.65,0.325,0.7,0.95,0.725,0.95,0.825,0.3,0.35,0.825,1,0.375,0.325,0.35,1	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	101,129,7,136,141,66,53,147,150,73,105,152,138,113,55,18,154,36,16,6,179,115,56,10,9,24,86,146,133,46	1001,1000,1000,5000,10000,500,10002,10000,10000,5000,5001,48,5000,9998,10001,5000,503,498,5000,500,9997,9997,10003,1000,1000,10000,10000,10000,5000,5003	497,1000,50,5000,50,497,1000,502,9999,50,1000,48,497,1000,10000,502,500,498,5000,498,4999,10000,49,47,1000,5000,47,53,50,5000
AOT2BJVBU7JGW	Bob,Nathan,Ethan,Barry,George,Kenneth,Quinn,Steve,Eric,Albert,Gary,Jake,Harry,Winston,Ivan,Robert,David,Luke,Charles,Calvin,Frank,Zach,Owen,Tom,Matt,Patrick,Alex,Fred,Victor,Daniel	M	laptop,laptop,watch,watch,watch,electric kettle,electric kettle,laptop,laptop,electric kettle,watch,watch,laptop,watch,laptop,laptop,laptop,watch,electric kettle,laptop,electric kettle,electric kettle,laptop,electric kettle,laptop,laptop,laptop,watch,laptop,electric kettle	10000,5000,500,50,5000,10000,5000,5000,5000,500,500,10000,10000,10000,10000,5000,1000,1000,1000,5000,10000,10000,10000,1000,10000,10000,10000,10000,10000,10000	sharp,sharp,round,round,sharp,round,round,sharp,round,sharp,round,sharp,sharp,sharp,sharp,round,sharp,round,round,sharp,round,sharp,sharp,round,sharp,round,round,round,round,sharp	5000,5000,50,50,500,50,50,50,500,50,50,50,50,10000,10000,1000,1000,50,500,5000,10000,500,1000,50,10000,10000,5000,50,1000,1000	sharp,round,round,round,sharp,sharp,round,round,sharp,round,sharp,round,sharp,sharp,round,sharp,round,round,sharp,sharp,round,sharp,sharp,round,sharp,round,sharp,sharp,round,sharp	0.85,0.5,0.825,0.5,0.9,1,0.85,0.975,0.725,0.825,0.825,1,0.8,0.275,0.45,0.95,0.475,0.85,0.675,0.275,0.425,0.875,0.9,0.825,0.375,0.375,0.725,0.975,0.8,0.8	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	25	179,166,63,61,108,26,13,163,138,33,65,111,176,120,175,139,159,67,11,170,25,57,178,7,180,145,149,86,143,58	9998,5003,500,50,4999,10000,5000,5001,5000,501,500,10003,9997,9999,9997,5000,999,1000,1000,4997,10000,9997,9999,1000,9999,10000,10000,10000,10000,9998	5001,5000,50,50,498,51,50,50,499,50,51,50,47,9999,10000,997,1000,50,501,4997,10000,503,998,50,9999,10000,4997,49,1000,1002
A1QCQE5XW37LN1	Harry,Kenneth,Owen,Tom,Bob,Luke,Matt,Zach,Alex,Charles,Frank,Gary,Quinn,Steve,George,Winston,Eric,Albert,Daniel,Nathan,Ivan,Victor,Jake,Patrick,Fred,Calvin,Robert,David,Ethan,Barry	M	electric kettle,electric kettle,electric kettle,laptop,electric kettle,laptop,watch,laptop,electric kettle,electric kettle,watch,electric kettle,electric kettle,watch,electric kettle,watch,watch,laptop,watch,laptop,watch,laptop,electric kettle,electric kettle,watch,laptop,laptop,electric kettle,laptop,electric kettle	5000,5000,10000,1000,500,500,5000,5000,5000,1000,5000,50,1000,5000,500,10000,10000,10000,500,5000,10000,1000,10000,5000,10000,1000,10000,10000,5000,50	round,sharp,sharp,round,round,sharp,round,sharp,sharp,round,sharp,sharp,sharp,round,sharp,round,sharp,round,sharp,round,round,round,sharp,sharp,sharp,sharp,sharp,round,sharp,round	50,5000,10000,500,50,50,50,5000,500,500,5000,50,500,50,50,10000,5000,50,50,500,5000,1000,10000,50,1000,500,50,1000,1000,50	sharp,sharp,round,round,round,sharp,round,sharp,round,sharp,round,round,round,sharp,round,round,round,round,round,sharp,sharp,sharp,sharp,round,round,sharp,round,round,round,round	1,0.5,0.525,0.75,0.875,0.75,1,0.5,0.85,0.675,0.475,0.425,0.65,0.975,0.825,0.5,0.65,1,0.775,0.85,0.675,0.5,0.5,0.9,0.9,0.6,1,0.85,0.75,0.5	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	17,50,55,128,3,155,73,170,44,11,106,31,38,77,33,85,114,141,93,138,89,132,60,43,113,161,171,23,165,1	5000,5003,10002,1000,500,503,5000,4997,4999,1000,4999,47,997,5000,502,10000,9997,10000,499,5000,10000,1000,9999,5002,10003,998,10003,10000,4998,50	49,5003,10000,500,50,49,50,4997,500,502,5000,50,500,52,50,10000,5000,50,50,497,5003,998,9999,50,1000,503,50,1000,1000,50
A2R0YYUAWNT7UD	Kenneth,Owen,Frank,Tom,David,Daniel,Eric,Jake,Victor,Charles,Harry,Calvin,Luke,Patrick,Robert,Barry,Zach,Nathan,Gary,Steve,Albert,George,Ivan,Fred,Alex,Ethan,Quinn,Winston,Bob,Matt	M	laptop,electric kettle,watch,watch,watch,watch,watch,watch,watch,watch,watch,watch,laptop,laptop,electric kettle,laptop,laptop,laptop,electric kettle,watch,watch,electric kettle,electric kettle,electric kettle,watch,laptop,electric kettle,electric kettle,laptop,laptop	500,10000,1000,500,1000,5000,500,10000,5000,50,500,50,10000,500,500,1000,10000,500,5000,10000,5000,10000,10000,5000,10000,10000,5000,50,10000,1000	sharp,round,round,sharp,sharp,round,round,sharp,sharp,sharp,round,round,round,sharp,round,sharp,round,round,round,round,round,round,round,round,sharp,round,sharp,round,sharp,round	500,500,1000,500,50,1000,500,50,500,50,500,50,500,500,50,500,10000,50,1000,10000,5000,50,500,5000,5000,50,1000,50,5000,1000	sharp,sharp,round,sharp,round,round,round,round,sharp,sharp,sharp,round,sharp,round,sharp,round,sharp,round,sharp,round,sharp,round,round,round,sharp,round,sharp,round,round,round	0.45,0.275,0.65,0.675,0.25,0.25,0.55,0.025,0.1,0.5,0.65,0.5,0.05,0.55,0.15,0.25,0.525,0.125,0.25,0.5,0.525,0,0.05,0.525,0.125,0.075,0.175,0.5,0.05,0.525	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	156,27,69,96,97,75,64,111,108,92,66,61,147,154,5,158,150,123,19,85,80,21,22,16,119,141,49,1,174,129	497,10000,1000,498,1001,5000,500,9997,4997,51,500,50,10000,497,500,1002,10000,500,5000,10000,5000,10000,10000,5000,9998,10000,4997,50,9997,1000	497,502,1000,498,50,1000,500,50,499,51,501,50,497,500,47,500,9999,50,1001,10000,4997,50,500,5000,5001,50,1001,50,5000,1000
A2Q8N687305WLH	Frank,Alex,David,Quinn,Robert,Tom,Charles,Daniel,Nathan,George,Eric,Zach,Fred,Luke,Gary,Ethan,Bob,Barry,Calvin,Harry,Matt,Owen,Jake,Victor,Albert,Patrick,Kenneth,Steve,Winston,Ivan	M	laptop,watch,laptop,electric kettle,watch,electric kettle,watch,laptop,watch,watch,laptop,electric kettle,watch,electric kettle,electric kettle,watch,electric kettle,laptop,laptop,watch,laptop,watch,watch,watch,electric kettle,electric kettle,electric kettle,laptop,watch,electric kettle	500,10000,10000,500,500,5000,10000,10000,10000,5000,1000,500,10000,5000,1000,1000,10000,500,500,500,5000,1000,5000,5000,5000,10000,10000,500,5000,500	sharp,round,round,sharp,round,round,sharp,sharp,round,sharp,round,round,round,sharp,round,round,sharp,round,round,sharp,sharp,sharp,sharp,round,sharp,round,sharp,sharp,sharp,round	500,50,50,500,500,1000,10000,50,1000,5000,1000,500,5000,5000,500,50,10000,500,50,500,50,50,1000,1000,50,50,50,500,5000,50	round,sharp,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,round,round,sharp,round,round,round,round,round,sharp,sharp,round,sharp,round,round	0.5,0.025,0.025,0.5,0.5,0.15,0.5,0.075,0.075,0.5,0.5,0.5,0.175,0.5,0.175,0.125,0.5,0.5,0.175,0.5,0.1,0.05,0.15,0.1,0,0,0,0.5,0.5,0	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	154,86,146,36,66,19,115,171,88,110,132,6,89,50,8,70,55,124,125,94,163,97,105,75,47,26,51,156,106,3	503,10000,10000,503,500,5000,9998,10003,10000,4998,1000,500,10000,4997,1000,1000,9998,500,500,503,5001,1002,5001,5000,5003,10000,10001,501,4997,500	500,53,53,503,501,1003,10000,50,1002,4998,1002,498,4998,4997,500,52,10000,500,51,500,50,50,1000,1000,47,49,50,501,5000,50
A9QYAH5BONH1W	Gary,Harry,Victor,Robert,Calvin,Ivan,Matt,Frank,Barry,Ethan,David,Daniel,Alex,Quinn,Jake,Bob,Luke,Winston,Nathan,Albert,Tom,Eric,Patrick,Steve,George,Owen,Zach,Fred,Kenneth,Charles	M	electric kettle,laptop,laptop,laptop,watch,watch,electric kettle,laptop,electric kettle,watch,watch,electric kettle,laptop,laptop,laptop,electric kettle,laptop,watch,laptop,laptop,electric kettle,electric kettle,watch,watch,electric kettle,watch,watch,watch,watch,watch	10000,5000,5000,1000,1000,5000,10000,5000,1000,500,5000,10000,1000,500,5000,10000,1000,500,10000,50,5000,50,50,10000,1000,5000,10000,5000,10000,1000	sharp,sharp,round,sharp,sharp,sharp,round,round,sharp,sharp,round,sharp,round,sharp,sharp,round,sharp,round,round,sharp,round,sharp,round,sharp,round,round,round,round,round,round	1000,500,1000,50,50,50,1000,500,1000,50,5000,50,500,500,50,10000,50,500,50,50,50,50,50,5000,500,5000,500,1000,10000,50	sharp,sharp,sharp,round,sharp,round,sharp,round,sharp,round,round,sharp,sharp,round,round,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,sharp	0.975,0.5,0.75,1,1,1,0.975,1,0,0.975,0,0.975,0.75,0,1,0.225,1,0,1,0,1,0,0.25,0.75,0.775,0.25,1,1,0.25,1	english	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	8	45	58,168,139,157,100,103,28,134,42,93,76,56,131,154,163,30,160,64,146,152,17,32,62,119,11,80,82,79,90,70	10001,4999,5000,1002,998,5003,10000,5000,997,497,5000,10001,1000,498,5001,10000,1001,500,10000,53,5000,51,50,9998,1000,5000,10000,5000,10000,1000	999,502,998,50,53,50,1001,500,997,50,5000,51,502,500,50,9999,49,500,53,53,51,51,47,4999,503,4997,500,1003,9997,49
A1JFZ5EX06Y8YV	Barry,Alex,Ethan,Harry,George,Fred,Calvin,Ivan,Jake,Steve,Gary,David,Robert,Winston,Charles,Albert,Luke,Daniel,Victor,Nathan,Patrick,Matt,Kenneth,Tom,Owen,Frank,Eric,Bob,Zach,Quinn	F	electric kettle,watch,electric kettle,electric kettle,watch,watch,watch,watch,watch,electric kettle,laptop,watch,laptop,laptop,watch,laptop,electric kettle,watch,electric kettle,watch,watch,electric kettle,electric kettle,electric kettle,laptop,electric kettle,laptop,electric kettle,watch,laptop	1000,10000,5000,10000,5000,10000,1000,500,10000,50,10000,10000,1000,10000,10000,5000,1000,10000,5000,10000,5000,500,10000,1000,5000,1000,1000,10000,50,10000	sharp,round,sharp,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,round,sharp,round,sharp,round,round,round,sharp,sharp,round,round,sharp,round,sharp,sharp,round,round,round,sharp	1000,500,1000,10000,500,5000,500,500,50,50,10000,500,1000,10000,500,500,50,5000,50,10000,50,50,50,50,50,1000,1000,1000,50,50	sharp,sharp,round,round,sharp,round,sharp,round,round,round,sharp,round,round,round,sharp,sharp,round,sharp,sharp,sharp,round,round,round,sharp,sharp,round,sharp,sharp,sharp,round	0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.25,0.5,0.25,0.5,0.75,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.25,0.5,0.5,0.5,0.75	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	42,87,45,55,108,114,71,94,111,31,180,82,159,145,117,138,7,89,47,120,73,3,51,10,167,39,132,28,62,171	1002,10000,4998,10003,4997,9997,1000,497,9998,52,10002,10000,1001,10000,10003,5000,1000,10000,5002,9999,5000,500,9997,1000,4997,999,1000,10000,50,9999	1002,502,1000,10000,501,5000,503,500,50,50,10002,500,1000,10000,498,503,50,5002,53,9999,50,50,50,47,48,1000,998,998,47,50
AW8QTNEG0WVCS	Zach,Luke,Kenneth,Victor,David,Albert,Robert,Patrick,Owen,Matt,Frank,Quinn,Barry,Fred,Steve,Jake,Ethan,Alex,Gary,Winston,Bob,Daniel,Ivan,Charles,Nathan,Harry,Eric,Calvin,George,Tom	M	watch,watch,electric kettle,laptop,laptop,laptop,laptop,electric kettle,laptop,laptop,laptop,watch,laptop,electric kettle,watch,laptop,laptop,watch,laptop,electric kettle,watch,electric kettle,electric kettle,laptop,watch,watch,watch,electric kettle,electric kettle,electric kettle	500,500,10000,10000,5000,500,5000,10000,500,10000,10000,10000,500,1000,1000,5000,10000,10000,1000,10000,50,5000,10000,1000,5000,5000,10000,10000,10000,1000	sharp,round,round,round,sharp,round,round,round,sharp,round,round,sharp,round,sharp,sharp,round,sharp,round,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,round,round,round,round	500,50,5000,50,1000,50,5000,1000,500,500,5000,50,500,1000,50,500,10000,1000,50,500,50,500,50,500,500,1000,50,10000,50,1000	sharp,round,round,round,sharp,sharp,sharp,round,sharp,round,sharp,sharp,round,sharp,round,round,sharp,sharp,round,sharp,sharp,sharp,round,sharp,round,round,sharp,sharp,round,round	0.8,0.35,0.725,0.2,0.425,0.225,0.75,0.525,0.725,0.375,0.725,0.1,0.5,0.675,0.15,0.55,0.925,0.55,0.2,0.425,0.4,0.525,0.075,0.575,0.55,0.725,0.05,0.925,0.125,0.75	english	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	96,63,24,141,169,125,140,23,156,142,149,116,124,42,97,134,180,88,157,57,92,48,51,131,104,105,86,30,21,9	503,500,10000,10000,4999,500,5000,10000,501,10000,10000,10003,500,999,1001,5000,9998,10000,998,10003,53,5002,10003,1000,5002,5002,10000,10000,10000,1000	503,50,5000,50,998,51,5003,1000,501,500,4999,52,500,999,50,500,9998,1001,50,503,53,501,50,501,500,1000,47,10003,50,1000
A1E3S8JFP08N1G	Quinn,Winston,Charles,Matt,Fred,Calvin,Tom,Nathan,Bob,Patrick,Ivan,Robert,Barry,Owen,Eric,Albert,Gary,Jake,Harry,Daniel,Steve,David,Kenneth,Alex,Luke,George,Ethan,Zach,Frank,Victor	F	electric kettle,laptop,laptop,watch,electric kettle,watch,laptop,laptop,laptop,laptop,laptop,watch,laptop,laptop,electric kettle,electric kettle,electric kettle,watch,laptop,electric kettle,laptop,electric kettle,electric kettle,electric kettle,watch,electric kettle,laptop,watch,watch,laptop	10000,1000,1000,5000,500,1000,10000,10000,10000,1000,5000,5000,50,500,1000,5000,5000,10000,10000,10000,5000,500,10000,500,50,10000,50,1000,50,10000	round,sharp,sharp,round,round,sharp,round,round,sharp,round,sharp,sharp,sharp,round,sharp,round,sharp,round,sharp,sharp,round,sharp,sharp,round,sharp,round,sharp,sharp,round,round	1000,500,1000,1000,50,500,50,5000,1000,50,500,50,50,500,50,50,500,50,5000,50,50,500,500,50,50,500,50,500,50,10000	sharp,round,round,sharp,round,round,round,round,sharp,sharp,sharp,round,round,round,sharp,round,round,sharp,sharp,round,round,sharp,round,sharp,sharp,sharp,sharp,sharp,round,sharp	0.95,0.8,0.75,0.975,0.75,0.775,0.925,0.9,0.975,0.5,0.5,0.325,0.2,0.5,0.65,1,0.775,0.625,0.725,0.75,0.85,0.425,1,0.7,0.375,1,0.275,0.9,0.25,0.525	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	35	28,158,159,79,3,98,141,144,178,130,168,103,151,124,40,13,44,86,179,51,133,36,52,5,92,27,152,101,61,150	10000,999,1003,5000,500,998,10000,10000,9998,1000,4997,5003,48,500,999,5000,4998,10000,9998,9997,5000,497,9997,500,51,10000,48,999,50,10000	1002,500,1000,998,50,500,50,5000,1002,51,503,50,50,500,47,50,500,49,5001,50,50,497,500,47,51,503,48,501,50,9998
