workerID, gender, nativeLanguage, income, age, sentenceID, domain, numberType, utteredPriceRounded, utteredPrice, inferredPrice0, inferredPrice1, inferredPrice2, inferredPrice3, inferredPrice4, inferredPrice5, inferredPrice6, inferredPrice7, inferredPrice8, inferredPrice9,  probOpinion, order, buyer, 
A32UO0DUJ1NX5J, M, English, 4, 25, 20, watch, sharp, 10000, 10003, 0.6, 0.625, 0.55, 0.575, 0.425, 0.425, 0.225, 0.2, 0, 0.025, 0.65, 6, Tom, 
A32UO0DUJ1NX5J, M, English, 4, 25, 1, electric kettle, round, 50, 50, 0.9, 0.825, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.25, 7, Alex, 
A32UO0DUJ1NX5J, M, English, 4, 25, 23, laptop, round, 1000, 1000, 0.025, 0.025, 0.75, 0.725, 0.85, 0.875, 0.375, 0.35, 0.025, 0.025, 0.75, 8, Zach, 
A32UO0DUJ1NX5J, M, English, 4, 25, 17, watch, sharp, 500, 501, 0.7, 0.7, 0.575, 0.575, 0.125, 0.125, 0.025, 0.025, 0.025, 0.025, 0.8, 9, Quinn, 
A32UO0DUJ1NX5J, M, English, 4, 25, 13, watch, round, 1000, 1000, 0.725, 0.725, 0.6, 0.575, 0.5, 0.5, 0, 0.025, 0.025, 0.025, 0.725, 10, Matt, 
A32UO0DUJ1NX5J, M, English, 4, 25, 24, laptop, round, 5000, 5000, 0.025, 0.025, 0.675, 0.7, 0.8, 0.8, 0.575, 0.55, 0.15, 0.15, 0.75, 11, Albert, 
A32UO0DUJ1NX5J, M, English, 4, 25, 27, laptop, sharp, 500, 502, 0.125, 0.125, 0.9, 0.9, 0.65, 0.6, 0.075, 0.1, 0.025, 0.025, 0.375, 12, Daniel, 
A32UO0DUJ1NX5J, M, English, 4, 25, 14, watch, round, 5000, 5000, 0.725, 0.725, 0.5, 0.5, 0.4, 0.4, 0.025, 0.025, 0.025, 0.025, 0.5, 13, Nathan, 
A32UO0DUJ1NX5J, M, English, 4, 25, 21, laptop, round, 50, 50, 0.025, 0.025, 0.8, 0.8, 0.575, 0.575, 0, 0.025, 0.025, 0.025, 0, 14, Victor, 
A32UO0DUJ1NX5J, M, English, 4, 25, 22, laptop, round, 500, 500, 0.025, 0.025, 0.925, 0.9, 0.625, 0.65, 0.05, 0.075, 0.025, 0.025, 0.625, 15, Winston, 
AWDJFLGKH1LQG, M, english, 4, 35, 20, watch, sharp, 10000, 9997, 0.225, 0.25, 0.725, 0.725, 0.95, 0.975, 0.95, 0.95, 0.95, 0.95, 0.775, 1, Tom, 
AWDJFLGKH1LQG, M, english, 4, 35, 16, watch, sharp, 50, 52, 0.25, 0.25, 0.5, 0.5, 0.95, 0.95, 0.975, 0.975, 0.975, 0.975, 0.975, 2, Patrick, 
AWDJFLGKH1LQG, M, english, 4, 35, 18, watch, sharp, 1000, 1002, 0.225, 0.2, 0.5, 0.5, 0.95, 0.95, 0.5, 0.475, 0.5, 0.5, 0.275, 3, Robert, 
AWDJFLGKH1LQG, M, english, 4, 35, 27, laptop, sharp, 500, 501, 0.225, 0.225, 0.95, 0.95, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 4, Daniel, 
AWDJFLGKH1LQG, M, english, 4, 35, 2, electric kettle, round, 500, 500, 0.325, 0.275, 0.925, 0.95, 0.225, 0.225, 0.225, 0.25, 0.2, 0.2, 0.5, 5, Bob, 
AWDJFLGKH1LQG, M, english, 4, 35, 4, electric kettle, round, 5000, 5000, 0.275, 0.25, 0.25, 0.275, 0.475, 0.5, 0.975, 0.95, 0.5, 0.5, 0.775, 6, David, 
AWDJFLGKH1LQG, M, english, 4, 35, 29, laptop, sharp, 5000, 5002, 0.25, 0.25, 0.25, 0.25, 0.4, 0.45, 0.95, 0.975, 0.5, 0.5, 0.75, 7, Fred, 
AWDJFLGKH1LQG, M, english, 4, 35, 3, electric kettle, round, 1000, 1000, 0.2, 0.2, 0.2, 0.2, 0.95, 0.925, 0.275, 0.275, 0.275, 0.25, 0.625, 8, Calvin, 
AWDJFLGKH1LQG, M, english, 4, 35, 30, laptop, sharp, 10000, 10003, 0.25, 0.225, 0.175, 0.225, 0.475, 0.5, 0.475, 0.5, 0.9, 0.975, 0.775, 9, Gary, 
AWDJFLGKH1LQG, M, english, 4, 35, 15, watch, round, 10000, 10000, 0.2, 0.2, 0.25, 0.35, 0.45, 0.5, 0.575, 0.725, 0.975, 0.975, 0.65, 10, Owen, 
AWDJFLGKH1LQG, M, english, 4, 35, 10, electric kettle, sharp, 10000, 9997, 0.175, 0.2, 0.425, 0.475, 0.5, 0.5, 0.5, 0.5, 0.95, 0.975, 0.725, 11, Jake, 
AWDJFLGKH1LQG, M, english, 4, 35, 7, electric kettle, sharp, 500, 501, 0.15, 0.175, 0.9, 0.975, 0.3, 0.425, 0.325, 0.225, 0.2, 0.175, 0.65, 12, George, 
AWDJFLGKH1LQG, M, english, 4, 35, 26, laptop, sharp, 50, 47, 0.95, 0.975, 0.4, 0.35, 0.275, 0.275, 0.25, 0.225, 0.225, 0.175, 0.35, 13, Charles, 
AWDJFLGKH1LQG, M, english, 4, 35, 5, electric kettle, round, 10000, 10000, 0.225, 0.275, 0.325, 0.45, 0.5, 0.55, 0.625, 0.675, 0.975, 0.85, 0.875, 14, Eric, 
AWDJFLGKH1LQG, M, english, 4, 35, 11, watch, round, 50, 50, 0.975, 0.975, 0.5, 0.5, 0.375, 0.35, 0.25, 0.25, 0.15, 0.025, 0.25, 15, Kenneth, 
AJVJHFHTFLZCN, M, English, 0, 25, 22, laptop, round, 500, 500, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0.625, 1, Winston, 
AJVJHFHTFLZCN, M, English, 0, 25, 29, laptop, sharp, 5000, 5003, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0.925, 2, Fred, 
AJVJHFHTFLZCN, M, English, 0, 25, 5, electric kettle, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0.5, 3, Eric, 
AJVJHFHTFLZCN, M, English, 0, 25, 23, laptop, round, 1000, 1000, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0.5, 4, Zach, 
AJVJHFHTFLZCN, M, English, 0, 25, 6, electric kettle, sharp, 50, 53, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.575, 5, Frank, 
AJVJHFHTFLZCN, M, English, 0, 25, 30, laptop, sharp, 10000, 10001, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0.75, 6, Gary, 
AJVJHFHTFLZCN, M, English, 0, 25, 12, watch, round, 500, 500, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0.5, 7, Luke, 
AJVJHFHTFLZCN, M, English, 0, 25, 19, watch, sharp, 5000, 4998, 0, 0, 0, 0.025, 0, 0, 1, 1, 0.025, 0, 0.875, 8, Steve, 
AJVJHFHTFLZCN, M, English, 0, 25, 16, watch, sharp, 50, 47, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.625, 9, Patrick, 
AJVJHFHTFLZCN, M, English, 0, 25, 10, electric kettle, sharp, 10000, 9998, 0, 0, 0.025, 0, 0, 0, 0, 0.025, 1, 0.975, 0.75, 10, Jake, 
AJVJHFHTFLZCN, M, English, 0, 25, 8, electric kettle, sharp, 1000, 1003, 0, 0.025, 0, 0.025, 0.975, 1, 0, 0, 0, 0, 0.75, 11, Harry, 
AJVJHFHTFLZCN, M, English, 0, 25, 4, electric kettle, round, 5000, 5000, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0.5, 12, David, 
AJVJHFHTFLZCN, M, English, 0, 25, 15, watch, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0.5, 13, Owen, 
AJVJHFHTFLZCN, M, English, 0, 25, 24, laptop, round, 5000, 5000, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0.5, 14, Albert, 
AJVJHFHTFLZCN, M, English, 0, 25, 25, laptop, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0.5, 15, Barry, 
A1G3GN1MWUT25I, F, English, 4, 55, 29, laptop, sharp, 5000, 4998, 0.05, 0.025, 0.2, 0.375, 0.425, 0.375, 0.225, 0.5, 0.025, 0.025, 0.9, 1, Fred, 
A1G3GN1MWUT25I, F, English, 4, 55, 25, laptop, round, 10000, 10000, 0.025, 0.05, 0.25, 0.4, 0.65, 0.625, 0.4, 0.3, 0.025, 0.075, 0.75, 2, Barry, 
A1G3GN1MWUT25I, F, English, 4, 55, 14, watch, round, 5000, 5000, 0.025, 0.05, 0.4, 0.5, 0.375, 0.4, 0.05, 0.025, 0.025, 0.025, 0.75, 3, Nathan, 
A1G3GN1MWUT25I, F, English, 4, 55, 3, electric kettle, round, 1000, 1000, 0.075, 0.25, 0.1, 0.15, 0.05, 0.025, 0.025, 0.025, 0.025, 0, 0.75, 4, Calvin, 
A1G3GN1MWUT25I, F, English, 4, 55, 30, laptop, sharp, 10000, 9998, 0.05, 0.025, 0.575, 0.65, 0.65, 0.675, 0.125, 0.05, 0.025, 0.05, 0.65, 5, Gary, 
A1G3GN1MWUT25I, F, English, 4, 55, 8, electric kettle, sharp, 1000, 1001, 0.025, 0.325, 0.35, 0.125, 0.05, 0.075, 0.075, 0.05, 0.05, 0.025, 0.65, 6, Harry, 
A1G3GN1MWUT25I, F, English, 4, 55, 13, watch, round, 1000, 1000, 0.125, 0.05, 0.625, 0.65, 0.425, 0.05, 0.05, 0.05, 0.025, 0.025, 0.65, 7, Matt, 
A1G3GN1MWUT25I, F, English, 4, 55, 18, watch, sharp, 1000, 1001, 0.1, 0.075, 0.625, 0.65, 0.375, 0.1, 0.05, 0.05, 0.05, 0.05, 0.65, 8, Robert, 
A1G3GN1MWUT25I, F, English, 4, 55, 27, laptop, sharp, 500, 497, 0.05, 0.05, 0.725, 0.825, 0.7, 0.4, 0.05, 0.025, 0.05, 0.025, 0.375, 9, Daniel, 
A1G3GN1MWUT25I, F, English, 4, 55, 22, laptop, round, 500, 500, 0.05, 0.025, 0.9, 0.925, 0.7, 0.7, 0.05, 0.025, 0.05, 0.025, 0.25, 10, Winston, 
A1G3GN1MWUT25I, F, English, 4, 55, 21, laptop, round, 50, 50, 0.4, 0.425, 0.625, 0.6, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.025, 11, Victor, 
A1G3GN1MWUT25I, F, English, 4, 55, 17, watch, sharp, 500, 502, 0.1, 0.175, 0.375, 0.35, 0.05, 0.075, 0.05, 0.05, 0.05, 0.025, 0.775, 12, Quinn, 
A1G3GN1MWUT25I, F, English, 4, 55, 5, electric kettle, round, 10000, 10000, 0.05, 0.025, 0.55, 0.55, 0.35, 0.225, 0.05, 0.025, 0.05, 0.05, 0.925, 13, Eric, 
A1G3GN1MWUT25I, F, English, 4, 55, 19, watch, sharp, 5000, 4997, 0.05, 0.05, 0.65, 0.675, 0.3, 0.3, 0.05, 0.05, 0.05, 0.05, 0.9, 14, Steve, 
A1G3GN1MWUT25I, F, English, 4, 55, 24, laptop, round, 5000, 5000, 0.075, 0.05, 0.7, 0.7, 0.625, 0.625, 0.075, 0.05, 0.05, 0.075, 0.75, 15, Albert, 
A1C19XPG91AIXX, F, English, 0, 35, 4, electric kettle, round, 5000, 5000, 0, 0, 0, 0, 0, 0, 0.975, 0, 0, 0, 0.75, 1, David, 
A1C19XPG91AIXX, F, English, 0, 35, 12, watch, round, 500, 500, 0, 0, 1, 0.75, 0, 0, 0, 0, 0, 0, 0.75, 2, Luke, 
A1C19XPG91AIXX, F, English, 0, 35, 28, laptop, sharp, 1000, 998, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.7, 3, Ethan, 
A1C19XPG91AIXX, F, English, 0, 35, 27, laptop, sharp, 500, 499, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.6, 4, Daniel, 
A1C19XPG91AIXX, F, English, 0, 35, 25, laptop, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.675, 0.825, 5, Barry, 
A1C19XPG91AIXX, F, English, 0, 35, 30, laptop, sharp, 10000, 9999, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 1, 0.75, 6, Gary, 
A1C19XPG91AIXX, F, English, 0, 35, 2, electric kettle, round, 500, 500, 0, 0, 1, 0.775, 0, 0, 0, 0, 0, 0, 0.65, 7, Bob, 
A1C19XPG91AIXX, F, English, 0, 35, 29, laptop, sharp, 5000, 5003, 0, 0, 0, 0, 0, 0, 0.275, 0.975, 0, 0, 0.75, 8, Fred, 
A1C19XPG91AIXX, F, English, 0, 35, 13, watch, round, 1000, 1000, 0, 0, 0, 0, 1, 0.65, 0, 0, 0, 0, 0.75, 9, Matt, 
A1C19XPG91AIXX, F, English, 0, 35, 3, electric kettle, round, 1000, 1000, 0, 0, 0, 0, 1, 0.7, 0, 0, 0, 0, 0.75, 10, Calvin, 
A1C19XPG91AIXX, F, English, 0, 35, 1, electric kettle, round, 50, 50, 1, 0.725, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 11, Alex, 
A1C19XPG91AIXX, F, English, 0, 35, 7, electric kettle, sharp, 500, 499, 0, 0, 0.425, 1, 0, 0, 0, 0, 0, 0, 0.75, 12, George, 
A1C19XPG91AIXX, F, English, 0, 35, 16, watch, sharp, 50, 47, 0.325, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 13, Patrick, 
A1C19XPG91AIXX, F, English, 0, 35, 11, watch, round, 50, 50, 1, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 14, Kenneth, 
A1C19XPG91AIXX, F, English, 0, 35, 26, laptop, sharp, 50, 53, 0.3, 0.975, 0, 0, 0, 0, 0, 0, 0, 0, 0.025, 15, Charles, 
A1TOENP95NEKWN, F, English, 4, 55, 26, laptop, sharp, 50, 49, 0, 0.05, 0.8, 0.8, 0.975, 0.95, 0.3, 0.3, 0.05, 0.075, 0.25, 1, Charles, 
A1TOENP95NEKWN, F, English, 4, 55, 18, watch, sharp, 1000, 1003, 0.8, 0.825, 0.8, 0.8, 0.825, 0.85, 0.2, 0.3, 0.325, 0.25, 0.975, 2, Robert, 
A1TOENP95NEKWN, F, English, 4, 55, 7, electric kettle, sharp, 500, 498, 0.975, 0.95, 0.025, 0, 0.025, 0, 0.05, 0.025, 0.05, 0.05, 0.975, 3, George, 
A1TOENP95NEKWN, F, English, 4, 55, 10, electric kettle, sharp, 10000, 9999, 0.975, 0.95, 0.3, 0.275, 0, 0.05, 0, 0.025, 0.025, 0.05, 0.975, 4, Jake, 
A1TOENP95NEKWN, F, English, 4, 55, 23, laptop, round, 1000, 1000, 0.05, 0, 0.8, 0.775, 0.975, 1, 0.025, 0.05, 0.075, 0.075, 0.25, 5, Zach, 
A1TOENP95NEKWN, F, English, 4, 55, 8, electric kettle, sharp, 1000, 1002, 0.95, 0.975, 0.275, 0.275, 0.05, 0.025, 0.05, 0.05, 0.05, 0.05, 0.975, 6, Harry, 
A1TOENP95NEKWN, F, English, 4, 55, 3, electric kettle, round, 1000, 1000, 0.95, 0.975, 0.175, 0.225, 0, 0.05, 0.05, 0.025, 0.025, 0.025, 0.975, 7, Calvin, 
A1TOENP95NEKWN, F, English, 4, 55, 17, watch, sharp, 500, 499, 0.975, 0.975, 0.75, 0.725, 0.525, 0.5, 0.5, 0.5, 0, 0, 0.975, 8, Quinn, 
A1TOENP95NEKWN, F, English, 4, 55, 4, electric kettle, round, 5000, 5000, 0.95, 0.975, 0.275, 0.325, 0.025, 0.025, 0.025, 0.05, 0.05, 0.025, 0.975, 9, David, 
A1TOENP95NEKWN, F, English, 4, 55, 13, watch, round, 1000, 1000, 0.95, 0.95, 0.8, 0.775, 0.5, 0.5, 0.5, 0.5, 0.025, 0.025, 0.975, 10, Matt, 
A1TOENP95NEKWN, F, English, 4, 55, 12, watch, round, 500, 500, 0.975, 0.95, 0.775, 0.775, 0.5, 0.5, 0.5, 0.5, 0.025, 0.025, 0.75, 11, Luke, 
A1TOENP95NEKWN, F, English, 4, 55, 14, watch, round, 5000, 5000, 0.95, 0.975, 0.825, 0.8, 0.8, 0.825, 0.8, 0.825, 0.275, 0.3, 0.975, 12, Nathan, 
A1TOENP95NEKWN, F, English, 4, 55, 29, laptop, sharp, 5000, 4999, 0, 0.025, 0.75, 0.75, 0.95, 0.95, 0.75, 0.775, 0.1, 0.05, 0.975, 13, Fred, 
A1TOENP95NEKWN, F, English, 4, 55, 2, electric kettle, round, 500, 500, 0.95, 0.925, 0.325, 0.275, 0.025, 0.025, 0.025, 0.025, 0.025, 0, 0.975, 14, Bob, 
A1TOENP95NEKWN, F, English, 4, 55, 25, laptop, round, 10000, 10000, 0.05, 0.025, 0.7, 0.7, 0.95, 0.95, 0.275, 0.3, 0.025, 0, 1, 15, Barry, 
A2B8HPIZDKYKDR, M, English, 6, 45, 2, electric kettle, round, 500, 500, 0.975, 0.975, 0, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0, 0.925, 1, Bob, 
A2B8HPIZDKYKDR, M, English, 6, 45, 26, laptop, sharp, 50, 47, 0.025, 0.025, 0.75, 0.75, 0.575, 0.575, 0.05, 0, 0.025, 0, 0, 2, Charles, 
A2B8HPIZDKYKDR, M, English, 6, 45, 4, electric kettle, round, 5000, 5000, 1, 0.95, 0, 0, 0, 0, 0, 0.025, 0, 0, 1, 3, David, 
A2B8HPIZDKYKDR, M, English, 6, 45, 1, electric kettle, round, 50, 50, 1, 1, 0.025, 0, 0.025, 0.025, 0, 0, 0.025, 0.025, 0.25, 4, Alex, 
A2B8HPIZDKYKDR, M, English, 6, 45, 27, laptop, sharp, 500, 499, 0.025, 0, 0.725, 0.725, 0.375, 0.35, 0.025, 0.025, 0, 0.025, 0.625, 5, Daniel, 
A2B8HPIZDKYKDR, M, English, 6, 45, 28, laptop, sharp, 1000, 999, 0, 0.025, 0.5, 0.5, 0.725, 0.725, 0, 0.025, 0.025, 0.025, 0.85, 6, Ethan, 
A2B8HPIZDKYKDR, M, English, 6, 45, 11, watch, round, 50, 50, 0.725, 0.725, 0.275, 0.275, 0.125, 0.125, 0, 0.025, 0.025, 0, 0.15, 7, Kenneth, 
A2B8HPIZDKYKDR, M, English, 6, 45, 6, electric kettle, sharp, 50, 47, 0.725, 0.975, 0, 0.025, 0, 0.025, 0.025, 0.025, 0.025, 0.025, 0.25, 8, Frank, 
A2B8HPIZDKYKDR, M, English, 6, 45, 14, watch, round, 5000, 5000, 0.05, 0.05, 0.175, 0.15, 0.2, 0.175, 0.55, 0.55, 0.025, 0, 1, 9, Nathan, 
A2B8HPIZDKYKDR, M, English, 6, 45, 5, electric kettle, round, 10000, 10000, 1, 0.75, 0, 0, 0.025, 0, 0.025, 0, 0.025, 0, 1, 10, Eric, 
A2B8HPIZDKYKDR, M, English, 6, 45, 23, laptop, round, 1000, 1000, 0.025, 0.025, 0.5, 0.5, 0.75, 0.75, 0.025, 0.025, 0.025, 0, 0.75, 11, Zach, 
A2B8HPIZDKYKDR, M, English, 6, 45, 25, laptop, round, 10000, 10000, 0.025, 0.025, 0.5, 0.5, 0.7, 0.5, 0.025, 0, 0, 0.025, 1, 12, Barry, 
A2B8HPIZDKYKDR, M, English, 6, 45, 9, electric kettle, sharp, 5000, 4998, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, Ivan, 
A2B8HPIZDKYKDR, M, English, 6, 45, 8, electric kettle, sharp, 1000, 1001, 1, 1, 0.025, 0, 0.025, 0.025, 0, 0, 0.025, 0.025, 1, 14, Harry, 
A2B8HPIZDKYKDR, M, English, 6, 45, 7, electric kettle, sharp, 500, 502, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 15, George, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 29, laptop, sharp, 5000, 5001, 0, 0.075, 0.65, 0.65, 0.7, 0.7, 0.075, 0.15, 0, 0, 0.125, 1, Fred, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 25, laptop, round, 10000, 10000, 0.275, 0.175, 0.725, 0.8, 0.825, 0.825, 0.2, 0.25, 0, 0, 0, 2, Barry, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 14, watch, round, 5000, 5000, 0.875, 0.9, 0.7, 0.7, 0.575, 0.55, 0.425, 0.375, 0.15, 0.175, 0.25, 3, Nathan, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 6, electric kettle, sharp, 50, 47, 1, 1, 0.125, 0.175, 0, 0, 0.025, 0.025, 0.025, 0.025, 1, 4, Frank, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 3, electric kettle, round, 1000, 1000, 0.975, 0.975, 0.375, 0.375, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0, 5, Calvin, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 22, laptop, round, 500, 500, 0.25, 0.25, 0.875, 0.9, 0.9, 0.9, 0.3, 0.3, 0.025, 0.025, 0.95, 6, Winston, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 16, watch, sharp, 50, 53, 1, 1, 0.725, 0.675, 0.5, 0.5, 0.325, 0.275, 0.2, 0.15, 0.975, 7, Patrick, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 10, electric kettle, sharp, 10000, 9999, 0.975, 0.975, 0.35, 0.325, 0.025, 0.025, 0.025, 0.025, 0.025, 0.05, 0.5, 8, Jake, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 8, electric kettle, sharp, 1000, 998, 0.975, 0.975, 0.275, 0.275, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0, 9, Harry, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 4, electric kettle, round, 5000, 5000, 0.975, 0.975, 0.2, 0.2, 0.025, 0, 0.025, 0.025, 0.025, 0.05, 0, 10, David, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 17, watch, sharp, 500, 499, 0.975, 0.975, 0.425, 0.425, 0.325, 0.325, 0.25, 0.2, 0.125, 0.1, 0.425, 11, Quinn, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 20, watch, sharp, 10000, 9997, 0.975, 0.975, 0.425, 0.45, 0.375, 0.375, 0.25, 0.25, 0.125, 0.175, 0.05, 12, Tom, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 11, watch, round, 50, 50, 0.975, 1, 0.5, 0.5, 0.35, 0.325, 0.275, 0.225, 0.125, 0.15, 1, 13, Kenneth, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 27, laptop, sharp, 500, 502, 0.125, 0.1, 1, 0.975, 0.95, 0.975, 0.1, 0.075, 0.05, 0.025, 0.975, 14, Daniel, 
A2VXGCJTPZ8MK7, M, english, 4, 35, 7, electric kettle, sharp, 500, 498, 1, 0.975, 0.025, 0.025, 0.025, 0.025, 0, 0.025, 0.025, 0.025, 0.025, 15, George, 
A198SS8SV0LWKB, M, english, 4, 25, 1, electric kettle, round, 50, 50, 0.25, 0.775, 0, 0, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.725, 1, Alex, 
A198SS8SV0LWKB, M, english, 4, 25, 16, watch, sharp, 50, 51, 0.975, 0.975, 0.975, 1, 0.975, 0.975, 1, 1, 1, 1, 0.25, 2, Patrick, 
A198SS8SV0LWKB, M, english, 4, 25, 18, watch, sharp, 1000, 1001, 1, 1, 0.975, 0.975, 0.975, 0.975, 1, 0.975, 0.975, 0.975, 1, 3, Robert, 
A198SS8SV0LWKB, M, english, 4, 25, 25, laptop, round, 10000, 10000, 0.25, 0.275, 1, 1, 1, 0.975, 0.025, 0.025, 0, 0.025, 1, 4, Barry, 
A198SS8SV0LWKB, M, english, 4, 25, 21, laptop, round, 50, 50, 0.725, 0.7, 1, 1, 1, 0.975, 0.025, 0.025, 0.025, 0.025, 0, 5, Victor, 
A198SS8SV0LWKB, M, english, 4, 25, 26, laptop, sharp, 50, 47, 0.775, 0.725, 0.975, 1, 1, 1, 0.025, 0, 0.025, 0.025, 0, 6, Charles, 
A198SS8SV0LWKB, M, english, 4, 25, 23, laptop, round, 1000, 1000, 0.725, 0.725, 0.975, 0.975, 1, 0.975, 0.025, 0.025, 0.025, 0.025, 0.75, 7, Zach, 
A198SS8SV0LWKB, M, english, 4, 25, 27, laptop, sharp, 500, 502, 0.7, 0.675, 1, 0.95, 1, 0.975, 0.025, 0.025, 0.025, 0.025, 0.25, 8, Daniel, 
A198SS8SV0LWKB, M, english, 4, 25, 8, electric kettle, sharp, 1000, 1001, 0.7, 0.7, 0, 0, 0.025, 0.025, 0.025, 0.05, 0.025, 0.025, 0.975, 9, Harry, 
A198SS8SV0LWKB, M, english, 4, 25, 15, watch, round, 10000, 10000, 0.975, 0.975, 0.975, 0.975, 1, 0.975, 1, 1, 0.975, 1, 0.975, 10, Owen, 
A198SS8SV0LWKB, M, english, 4, 25, 3, electric kettle, round, 1000, 1000, 0.7, 0.7, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0, 1, 11, Calvin, 
A198SS8SV0LWKB, M, english, 4, 25, 22, laptop, round, 500, 500, 0.725, 0.725, 0.975, 0.975, 1, 1, 0.025, 0.025, 0.025, 0.025, 0.25, 12, Winston, 
A198SS8SV0LWKB, M, english, 4, 25, 29, laptop, sharp, 5000, 5002, 0.725, 0.725, 0.975, 0.975, 0.975, 0.975, 0.025, 0.025, 0.025, 0.025, 1, 13, Fred, 
A198SS8SV0LWKB, M, english, 4, 25, 24, laptop, round, 5000, 5000, 0.675, 0.675, 0.975, 0.975, 1, 1, 0.025, 0.025, 0.025, 0.025, 1, 14, Albert, 
A198SS8SV0LWKB, M, english, 4, 25, 19, watch, sharp, 5000, 5001, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 1, 0.975, 0.975, 0.975, 0.975, 15, Steve, 
A1OF4LT1OZYTDN, F, English, 8, 55, 1, electric kettle, round, 50, 50, 1, 1, 0.225, 0.2, 0.025, 0, 0.025, 0.025, 0, 0, 0.25, 1, Alex, 
A1OF4LT1OZYTDN, F, English, 8, 55, 15, watch, round, 10000, 10000, 0.925, 0.9, 0.85, 0.925, 0.825, 0.8, 0.75, 0.825, 0.85, 0.825, 0.5, 2, Owen, 
A1OF4LT1OZYTDN, F, English, 8, 55, 29, laptop, sharp, 5000, 4999, 0.025, 0, 0.9, 0.875, 0.775, 0.825, 0.25, 0.25, 0.2, 0.2, 0.75, 3, Fred, 
A1OF4LT1OZYTDN, F, English, 8, 55, 14, watch, round, 5000, 5000, 0.975, 0.975, 0.95, 0.95, 0.85, 0.825, 0.925, 0.9, 0.775, 0.775, 0.4, 4, Nathan, 
A1OF4LT1OZYTDN, F, English, 8, 55, 8, electric kettle, sharp, 1000, 1001, 1, 1, 0.25, 0.25, 0.125, 0.1, 0.05, 0.05, 0.025, 0, 0.975, 5, Harry, 
A1OF4LT1OZYTDN, F, English, 8, 55, 23, laptop, round, 1000, 1000, 0, 0, 0.925, 0.925, 0.825, 0.775, 0.5, 0.4, 0.075, 0.075, 0.25, 6, Zach, 
A1OF4LT1OZYTDN, F, English, 8, 55, 28, laptop, sharp, 1000, 997, 0, 0, 0.925, 0.875, 0.85, 0.95, 0.325, 0.6, 0.125, 0.05, 0.75, 7, Ethan, 
A1OF4LT1OZYTDN, F, English, 8, 55, 2, electric kettle, round, 500, 500, 1, 1, 0.5, 0.225, 0.125, 0.125, 0.075, 0.075, 0.075, 0.075, 1, 8, Bob, 
A1OF4LT1OZYTDN, F, English, 8, 55, 13, watch, round, 1000, 1000, 0.975, 0.975, 0.95, 0.925, 0.95, 0.925, 0.675, 0.75, 0.675, 0.65, 0.675, 9, Matt, 
